,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
28,99416,223,107,207,47,19380,25,1666,30,646,25,19331,7,17,30,0.2355780806386056,True,4.553774741428898,3.242333822098312,0.0,0.0,0.4744410378277452,5.98988996059974,7.0939108143825536,7.721972918163955,9.87177029628665,28,0.78125,0.9991213562125284,584,19380
29,99389,225,124,212,50,20280,23,1666,30,676,23,20221,14,22,30,0.227526680838089,True,4.729377645042021,3.313531933461509,0.0,0.0,0.9474351553322866,6.085236882387415,7.189383124541325,7.871180715881024,10.866577200328297,29,0.6216216216216216,0.9989132045645408,611,20280
30,99362,218,138,229,53,21180,31,1666,30,706,31,21129,7,13,30,0.2397382490017348,True,5.23649998979425,2.7488195980449652,0.0,1.0234660558695223,4.117740775092193,6.010744551849737,7.074456947705793,7.411312641700697,9.726886557857314,30,0.8157894736842105,0.9993851102071706,638,21180
31,99336,214,151,243,56,6694,10,494,30,224,10,6680,0,4,30,0.24425282302008752,True,4.540919309440059,2.5184550832613217,0.0,0.668576790386424,2.8148832048206565,5.79031936403347,6.394650401018774,6.498830911433936,6.9934767373175895,31,1.0,0.9994015559545183,664,6694
32,99310,209,164,259,58,20730,27,1651,30,691,27,20674,9,20,30,0.24964436626868305,True,4.754479282261039,2.9383168485948494,0.0,0.07368124577132122,1.993909446632996,5.513589498239266,6.907437219181745,7.561626537542677,10.77399832188075,32,0.75,0.9990335362907122,690,20730
33,99285,202,179,276,58,22980,18,1666,30,766,18,22937,13,12,30,0.25284388531467744,True,4.811997581892533,2.8909199707320736,0.0,0.31264388100351603,2.529892393935395,5.84448048645198,6.978200858661254,7.649109786026363,9.988236101030866,33,0.5806451612903226,0.9994771013987538,715,22980
34,99261,207,192,277,63,21960,22,1662,30,732,22,21911,13,14,30,0.25327736727414735,True,4.930841540212309,2.8845002885627187,0.0,0.025351431000562894,2.8764419667146197,5.896606998776489,6.996107164609808,7.813568217045292,9.202473880180982,34,0.6285714285714286,0.9993614595210947,739,21960
35,99236,208,211,282,63,21000,29,1665,25,840,29,20945,13,13,25,0.2697104349035878,True,5.110726690029433,2.7672252492201928,0.0,0.6953622331577052,3.4915233194664324,6.144454066322686,7.368551997468918,7.598929589806241,8.58291212284369,35,0.6904761904761905,0.9993797118045615,764,21000
36,99211,216,225,287,61,3051,6,373,25,123,6,3038,3,4,25,0.2633083891404543,True,4.3579396592983075,2.5545295946238418,0.0,1.000786273777402,2.9951134188134456,5.215044470245434,6.703360160290796,6.869517912809613,6.8984958088402415,36,0.6666666666666666,0.9986850756081526,789,3051
37,99185,210,250,290,65,20625,21,1650,25,825,21,20581,9,14,25,0.24603924408946057,True,4.932757371402682,2.893813365985546,0.0,0.04535463926137597,2.2050817304033337,5.930711096145438,7.142073275563348,7.552800514843643,9.934930770973203,37,0.7,0.9993202233551833,815,20625
38,99160,201,279,297,63,20400,21,1666,25,816,21,20366,3,10,25,0.2553701836726442,True,4.898010100028492,2.967888000348145,0.0,0.040120659455255885,2.13224401749212,5.899881075502998,7.084940108761623,7.526698699550954,10.112883193014902,38,0.875,0.9995092265410287,840,20400
39,99136,212,295,291,66,19150,29,1666,25,766,29,19102,9,10,25,0.24865493952717801,True,5.0450657599747,2.91245531065974,0.0,0.7150008432760746,2.5368674925725756,6.205218267034693,7.146909368123805,7.656162230678558,9.969032965248001,39,0.7631578947368421,0.9994767685223943,864,19150
40,99111,211,330,285,63,19775,24,1666,25,791,24,19731,12,8,25,0.2595786238613659,True,4.93140885521166,3.0784081940274874,0.0,0.5471811001439191,1.6458007000745996,5.88684180681331,7.210351435459544,7.909695604321373,12.442720733244517,40,0.6666666666666666,0.9995947109782664,889,19775
41,99086,214,358,285,57,9736,8,690,25,390,8,9718,4,6,25,0.2602132308971471,True,4.177942432343779,2.455696025810495,0.0,1.4431261769873267,2.0385105536288233,4.699960266596842,6.03160705589369,6.443855258019826,7.942452089054693,41,0.6666666666666666,0.9993829699712052,914,9736
42,99060,208,380,298,54,21870,28,1659,30,729,28,21821,8,13,30,0.2533181372803858,True,5.209540219687712,3.0452293874869594,0.0,0.0,3.1054201037639797,6.2263857785081775,7.411605732747825,8.073479423358023,11.011482223104982,42,0.7777777777777778,0.9994045983328753,940,21870
43,99035,199,412,299,55,19350,25,1665,30,645,25,19300,18,7,30,0.24925441722654296,True,5.009244054258352,3.064271661334938,0.0,0.11556348751611673,1.853310988941443,6.0863881697341675,7.216293134969161,7.87598083717954,12.219651346481664,43,0.5813953488372093,0.9996374371989434,965,19350
44,99011,207,442,283,57,18420,33,1664,30,614,33,18362,10,15,30,0.25781844596520714,True,5.078828638136219,2.8013131145342287,0.0,0.971926789308861,2.923548560208366,6.194407326491445,6.9300749317778685,7.703482891113952,11.52064790069138,44,0.7674418604651163,0.9991837623115851,989,18420
45,98986,204,469,284,57,21060,27,1662,30,702,27,21007,11,15,30,0.26324917795461233,True,4.6684982895448925,2.981636822666927,0.0,0.0,1.2097164747554117,5.771525828821268,7.028755173200567,7.56146829105679,8.740140155579123,45,0.7105263157894737,0.9992864618019218,1014,21060
46,98962,199,493,289,57,8994,12,660,30,300,12,8980,1,1,30,0.25893594590011404,True,6.146737669648245,2.1575683728898754,0.0,5.056128371858108,5.198294186029977,6.7214262894954535,7.283923825709907,8.248604993404323,8.588111530870865,46,0.9230769230769231,0.9998886538247411,1038,8994
47,98938,182,522,302,56,24780,23,1666,30,826,23,24737,7,13,30,0.25254006431112763,True,4.5282230787001,2.891562897947624,0.0,0.0,1.5834822017586685,5.582847586321449,6.868721475034262,7.35011465914644,9.255138043297766,47,0.7666666666666667,0.9994747474747475,1062,24780
48,98916,169,550,307,58,26010,17,1647,30,867,17,25966,6,21,30,0.23975081950675664,True,4.38060912746225,2.9475069332826043,0.0,0.0,1.1977489647467692,5.287308932187531,6.998463108956814,7.421627311121328,8.71642941331299,48,0.7391304347826086,0.9991919036441298,1084,26010
49,98896,165,583,293,63,21510,23,1647,30,717,23,21465,13,9,30,0.24098378808975365,True,5.503466273143058,2.5360029172999172,0.0,2.4305043714394827,4.041442584514304,6.261642822155152,7.340379781144605,7.818547015882464,8.913573716243494,49,0.6388888888888888,0.9995808885163453,1104,21510
50,98876,164,611,285,64,17378,17,1330,30,580,17,17350,7,4,30,0.24751122777565757,True,5.687530660183858,2.328389501222153,0.0,3.993506733331413,4.679758902326267,6.22127221318931,7.28763712746084,7.648727615385367,8.508339005909676,50,0.7083333333333334,0.9997695055894894,1124,17378
51,98856,166,640,276,62,22080,20,1666,30,736,20,22042,9,9,30,0.2394439833702731,True,5.142283417826011,2.950027080581507,0.0,0.9237383900537383,2.4870704189897617,6.191329690532713,7.243690241492434,7.904665081892848,11.204327039050789,51,0.6896551724137931,0.9995918552446601,1144,22080
52,98836,155,670,279,60,26580,23,1666,30,886,23,26541,6,10,30,0.2303246745575866,True,5.047294803736056,2.787220190951829,0.0,0.8235099690608508,3.0573016461184856,5.8017906269633475,6.945026139726512,7.58094552683871,10.35816360779204,52,0.7931034482758621,0.9996233663515498,1164,26580
53,98817,150,697,274,62,22980,26,1666,30,766,26,22934,10,10,30,0.2338746242711356,True,5.249834595734324,3.033611253457161,0.0,0.6477811205470937,3.6730509492887338,5.977144079622909,7.498616239972076,8.014659863474357,10.991094567673507,53,0.7222222222222222,0.9995641562064156,1183,22980
54,98799,152,712,276,61,18062,14,1143,30,603,14,18040,3,5,30,0.23660053494564784,True,5.2302101205854585,2.3682124680677887,0.0,1.9922810257940744,4.568606757961714,5.75750447449274,7.099601842104256,7.21469408932872,8.904212230188275,54,0.8235294117647058,0.999722914934885,1201,18062
55,98781,143,729,282,65,24120,23,1644,30,804,23,24081,8,8,30,0.22172557365555848,True,4.915015190093889,2.8291953477446796,0.0,0.6856516497762932,2.871712760275953,5.629546963196314,7.024867282210071,7.556841565625334,10.75758118862685,55,0.7419354838709677,0.9996678982108016,1219,24120
56,98764,133,758,287,58,23640,16,1658,30,788,16,23607,7,10,30,0.2334656895950404,True,4.880180397717458,3.030951553095806,0.0,0.0,1.5182704817357628,6.3809326033286675,7.122180703093885,7.530293595741449,9.67544171144718,56,0.6956521739130435,0.9995765761951136,1236,23640
57,98748,135,776,284,57,23880,19,1666,30,796,19,23843,7,11,30,0.23143830431645984,True,4.848641985676643,2.7936476534332613,0.0,0.3353328550216744,2.4839209373867788,6.074431855466613,6.6712164373990674,7.142254590129605,8.59330223426751,57,0.7307692307692307,0.999538861406892,1252,23880
58,98732,131,803,275,59,18055,19,1292,30,602,19,18026,5,5,30,0.24584658376970675,True,5.5485945253626126,2.4058731932375674,0.0,2.5285110046984194,5.137749274020235,6.115617798110835,6.857341791524543,7.708066689868236,8.997976240258405,58,0.7916666666666666,0.9997226997947979,1268,18055
59,98716,127,830,267,60,21180,23,1666,30,706,23,21136,14,7,30,0.24902497498551565,True,4.861609783893101,2.8996193462495454,0.0,0.002462320891796146,3.0565981573202663,5.7399454386312465,6.821018310171125,7.302513514476962,12.154539419887918,59,0.6216216216216216,0.9996689211559381,1284,21180
60,98701,122,852,265,60,28380,16,1666,30,946,16,28347,10,7,30,0.2487030286724612,True,4.698999142773393,2.992186274200707,0.0,0.0,1.5679507363018859,5.7814305816278715,7.016688870934255,7.635304221493027,9.886082303220224,60,0.6153846153846154,0.9997531212527333,1299,28380
61,98686,118,877,266,53,27600,16,1640,30,920,16,27564,9,11,30,0.23584368740801315,True,5.029717970123377,2.9136545118472905,0.0,0.6142383921298425,2.628135925394053,5.648233121879802,7.177600298316815,8.18326684610258,9.777964997799193,61,0.64,0.9996010879419764,1314,27600
62,98672,118,903,264,43,12564,11,839,30,419,11,12544,6,3,30,0.24117155301826998,True,5.660493817685388,3.0391544576170535,0.0,0.5982583887398948,5.144467613219711,6.5581312357042005,7.793850131074372,8.101899479856538,9.3300960245649,62,0.6470588235294118,0.999760899019686,1328,12564
63,98658,110,927,257,48,25650,15,1665,30,855,15,25625,3,7,30,0.22841318564397395,True,4.908398663773768,2.9068387751898483,0.0,0.6893154780154822,2.5664634845459826,5.713415253433039,7.179973712790471,7.707334846010758,10.195659757394925,63,0.8333333333333334,0.9997269038701623,1342,25650
64,98645,103,955,253,44,25770,19,1639,30,859,19,25731,10,10,30,0.24138071551000814,True,5.034752475526382,2.93160970414848,0.0,0.08711498197453049,2.4802473650784944,6.04829777584936,7.331554813814574,7.665031984440894,8.870458914372328,64,0.6551724137931034,0.9996115147041684,1355,25770
65,98633,101,978,244,44,28350,9,1665,30,945,9,28323,11,7,30,0.22769096415173176,True,4.9502466635802085,3.3818788793129992,0.0,0.0,1.0860932372723087,6.802063531935312,7.650073986102051,7.969703441247759,9.25040963381456,65,0.45,0.9997529121073068,1367,28350
66,98621,99,1010,228,42,9978,9,753,30,333,9,9963,5,1,30,0.2396946229842679,True,6.300879458811579,1.8013472861378597,2.0504375123577736,4.832688501904437,5.311878586223837,6.951142248672918,7.386941219224555,7.655402659038531,8.51286680982985,66,0.6428571428571429,0.9998996386993175,1379,9978
67,98609,97,1036,222,36,26580,17,1666,30,886,17,26553,3,7,30,0.24525281157866488,True,5.137341286888534,3.1510963354916237,0.0,0.0,1.3373806956697774,6.400558084238672,7.61924888920396,7.996411126192581,9.10264608712651,67,0.85,0.9997364457831325,1391,26580
68,98597,96,1056,217,34,31080,9,1666,30,1036,9,31058,7,6,30,0.2610136818156056,True,5.092723940517816,3.1001314056819735,0.0,0.7299062143299581,1.9709887849979078,6.018221032953635,7.635888069576854,7.88997779126464,11.090288301160449,68,0.5625,0.9998068503734227,1403,31080
69,98586,94,1083,203,34,30180,16,1666,30,1006,16,30147,6,11,30,0.2564398992935884,True,5.060791191217739,2.6605157261058583,0.0,1.8491983490172563,3.378834193794536,6.051539550797708,7.2746115399518505,7.672870154676238,8.280422367338403,69,0.7272727272727273,0.99963525432721,1414,30180
70,98575,89,1105,199,32,1957,2,186,30,66,2,1953,1,1,30,0.2680833680240944,True,3.624852975415788,2.6524621752590956,0.0,1.3804254572105263,2.3007090953508773,4.601418190701755,5.437279463123682,5.771623972092453,6.273140735545608,70,0.6666666666666666,0.9994882292732856,1425,1957
71,98564,90,1126,188,32,28380,13,1666,30,946,13,28355,5,7,30,0.2662006176113847,True,4.667545512999021,3.0741665341338655,0.0,0.0,0.976723100982791,5.714509268941199,7.1440932986130825,7.543643129812571,8.818929757477108,71,0.7222222222222222,0.999753190889218,1436,28380
72,98553,82,1144,188,33,32880,8,1666,30,1096,8,32851,10,11,30,0.261929223173052,True,4.117084278550594,3.424684695111872,0.0,0.0,0.05607653390206136,5.348461927203962,7.404277064441949,7.6429293850907145,8.651069947293678,72,0.4444444444444444,0.9996652668735926,1447,32880
73,98543,84,1173,171,29,28574,12,1463,30,953,12,28552,3,7,30,0.2719607670806878,True,4.7347822557137125,2.696316421735132,0.0,0.0,3.529395346501773,6.070175371157693,6.766659919271472,7.041483882464843,7.636102183613122,73,0.8,0.9997548933786197,1457,28574
74,98533,86,1190,165,26,26820,10,1644,30,894,10,26795,7,8,30,0.2717321927064969,True,4.670170159352223,3.049316697413418,0.0,0.01652211666869559,1.3480567330735125,5.9295711087629455,7.017452879994326,7.536261783433012,9.511154875515638,74,0.5882352941176471,0.9997015259485879,1467,26820
75,98523,86,1205,161,25,29280,14,1666,30,976,14,29257,4,5,30,0.2568935462885461,True,4.7925799880780735,3.0752313461928042,0.0,0.0,2.1283846892582052,5.758111115166728,7.3234787006100275,7.903898968692626,8.943093067337653,75,0.7777777777777778,0.9998291299296015,1477,29280
76,98513,80,1224,157,26,29280,14,1666,30,976,14,29252,5,9,30,0.2523198246932879,True,4.870070708773591,3.263583302300915,0.0,0.0,1.3855924754567182,6.725931634957936,7.602206911088236,7.80237890413596,8.395967344573211,76,0.7368421052631579,0.9996924233621544,1487,29280
77,98503,82,1236,154,25,4483,1,210,30,150,1,4481,0,1,30,0.24576872529793853,True,4.745068214873258,2.7479785997102186,1.997089615163039,2.8214831950761043,3.371078915018148,4.745068214873258,6.119057514728366,6.66865323467041,7.493046814583476,77,1.0,0.999776885319054,1497,4483
78,98493,80,1254,149,24,30270,15,1639,30,1009,15,30240,5,10,30,0.23613020589382447,True,5.066836912559572,2.976510573630393,0.0,0.7544386808508504,2.2962310244239683,6.439412151248697,7.214043048645067,7.851992112848043,9.108121488893822,78,0.75,0.9996694214876033,1507,30270
79,98483,74,1269,150,24,31050,9,1665,30,1035,9,31029,6,6,30,0.24853964473115137,True,4.569612732092532,3.2677469034244,0.0,0.0,0.49749450014023006,5.8306706981089995,7.097992793787971,7.862709111530901,8.95999715615635,79,0.6,0.9998066698888352,1517,31050
80,98474,80,1288,133,25,28556,12,1552,30,952,12,28531,6,7,30,0.25782096968373863,True,4.667813757017673,3.270824145404083,0.0,0.0,0.5724933481785807,6.220201513284963,7.141213214423962,7.781344737805599,8.52194284334092,80,0.6666666666666666,0.9997547130142267,1526,28556
81,98464,76,1299,136,25,32640,11,1658,30,1088,11,32611,7,11,30,0.26613641917286485,True,5.031466933786834,3.1968141392650784,0.0,0.06391649568580081,1.8396666420492336,6.385580029608941,7.481754057864962,7.986146659165726,10.799853849901218,81,0.6111111111111112,0.9996628042425357,1536,32640
82,98455,73,1317,133,22,31980,11,1666,30,1066,11,31954,9,6,30,0.2611068637581137,True,5.028351890967448,3.107193411170466,0.0,0.3839042295034604,2.322663456378609,6.017209187823968,7.517918083229682,7.941527884980537,10.194644936650633,82,0.55,0.9998122653316646,1545,31980
83,98446,67,1329,134,24,25272,7,1233,30,843,7,25258,1,6,30,0.24406034160772877,True,4.346824013156141,3.6191227045188787,0.0,0.0,0.12229598405613971,5.444741496436553,7.834982998812292,7.960903315008286,9.589436023400047,83,0.875,0.9997625079164028,1554,25272
84,98438,68,1343,129,22,31980,8,1666,30,1066,8,31957,5,10,30,0.24252345108090304,True,4.67515394290747,2.978390140155152,0.0,0.0,1.8655555294133805,5.796530777722323,6.971179176442952,7.587325375868256,8.984227110149462,84,0.6153846153846154,0.9996871774016955,1562,31980
85,98430,68,1354,130,18,29370,13,1639,30,979,13,29346,7,4,30,0.24963369886310874,True,4.889709834594406,3.069558480387815,0.0,0.0,2.0626871742800144,5.863461528978688,7.226432884531844,7.674738856532127,9.851923206511941,85,0.65,0.9998637137989779,1570,29370
86,98422,67,1368,126,17,28556,9,1432,30,952,9,28538,1,8,30,0.2604128983474104,True,3.8947529360088766,2.3795583815873105,0.0,0.8453749292748247,2.246999955352592,4.747989717843159,5.499870071395318,6.768637932683509,7.1408222544635365,86,0.9,0.9997197505780144,1578,28556
87,98414,69,1375,124,18,32340,13,1648,30,1078,13,32313,7,7,30,0.2699333899656592,True,4.879542082298988,2.8494298947865344,0.0,0.0,3.2976243346725673,5.851456244294422,6.584628006150506,7.46336587570973,11.067957768429217,87,0.65,0.9997834158415841,1586,32340
88,98406,65,1387,124,18,33690,11,1663,30,1123,11,33671,3,5,30,0.2498652651446547,True,5.179078789300187,2.885175194219268,0.0,0.9587861548039645,4.099374784744462,5.543190475272813,7.330487242374304,7.932180006793014,10.55138177308349,88,0.7857142857142857,0.999851526309538,1594,33690
89,98398,62,1400,122,18,23883,10,1157,30,797,10,23864,5,4,30,0.25052960448383876,True,5.604921615827386,2.9736888906106462,0.0,2.861963440044126,3.9021752099426474,6.218317576217086,7.636515769044787,8.50351223969605,10.034805777737764,89,0.6666666666666666,0.9998324115971174,1602,23883
90,98391,59,1410,122,18,32880,9,1636,30,1096,9,32858,7,6,30,0.2643855452423821,True,5.236773782370398,3.079855489948259,0.0,0.3841275572076709,3.3681696661604756,6.505596071690346,7.191830601626362,7.870776720461391,9.693466267328267,90,0.5625,0.999817429406037,1609,32880
91,98384,57,1423,117,19,33780,8,1666,30,1126,8,33759,8,5,30,0.24850701681655693,True,4.928715336645565,3.424815881603807,0.0,0.01926089457345451,0.8733341221242162,6.624987169287742,7.770247794133028,8.004102178282304,9.27322081838863,91,0.5,0.999851913280417,1616,33780
92,98377,51,1436,119,17,23252,5,1136,30,776,5,23237,4,6,30,0.23802384641727478,True,3.6263329224363106,3.1637561533244507,0.0,0.12729536792088084,0.26232840382433675,3.9972955860882062,6.858970988615008,7.224549427324471,7.589669133163939,92,0.5555555555555556,0.9997418577636278,1623,23252
93,98371,53,1448,114,14,29280,11,1666,30,976,11,29253,8,8,30,0.259080635087012,True,5.370645491261667,2.888322731375786,0.0,1.0467081525682795,3.326197798735679,6.600932068198578,7.495427390534779,7.99181410658326,9.48751522110404,93,0.5789473684210527,0.9997265985441373,1629,29280
94,98365,53,1453,116,13,32880,7,1666,30,1096,7,32868,5,0,30,0.25425126817860755,True,5.451870708540017,2.604562692108516,0.0,2.327270470048299,4.36509191827648,6.552294224669506,7.347821451054892,7.686588186032061,8.024370417103658,94,0.5833333333333334,1.0,1635,32880
95,98359,51,1461,114,15,27763,3,1226,30,926,3,27752,3,5,30,0.2732977370395355,True,3.397013633217849,2.9365663221489475,0.0,0.0,0.0,3.4655159038010668,6.40369690605276,6.625464704274032,7.279277875877086,95,0.5,0.9998198652592138,1641,27763
96,98353,47,1470,115,15,35580,8,1666,30,1186,8,35558,5,9,30,0.25973435135824585,True,4.370695187142092,2.857048948888752,0.0,0.0,1.7796311937503833,5.1711024560680725,6.708862724935985,6.997062250505137,8.179648565080406,96,0.6153846153846154,0.9997469564483932,1647,35580
97,98347,45,1479,114,15,31080,5,1666,30,1036,5,31065,8,2,30,0.2770741825791421,True,4.748340696055603,3.156205583947063,0.0,0.8485449387400842,1.6203783409872539,6.126227498817484,7.4940531423932395,7.645802005126793,9.262881537134144,97,0.38461538461538464,0.9999356230083368,1653,31080
98,98342,47,1489,108,14,23267,5,1166,30,776,5,23257,2,3,30,0.28281223014085244,True,4.42164265393696,3.486696839816908,0.0,0.049810262015273166,0.7471539302290968,5.1240040742359305,6.768372603083465,8.589859318076437,9.291120697270735,98,0.7142857142857143,0.9998710232158211,1658,23267
