,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
66,90298,5422,2545,548,1187,1666,67,1666,1,0,67,1551,13,35,1,0.32460442759855207,True,4.343165494299676,2.7470271342280554,0.0,0.565302175861455,2.0370163651160107,4.6698312499383166,6.5914844340245615,7.276368391063243,13.289880925319578,66,0.8375,0.9779319041614124,9702,1666
67,89706,5709,2744,575,1266,1666,78,1666,1,0,78,1538,18,32,1,0.32598519598733827,True,4.350523083358171,2.750556490224248,0.0,0.7464754134023257,2.0956313441360512,4.619318831204017,6.626028556302741,7.3327714609307755,13.409662994193464,67,0.8125,0.9796178343949045,10294,1666
68,89087,6033,2938,622,1320,1666,76,1666,1,0,76,1539,17,34,1,0.3285815799705244,True,4.295925783938005,2.7473660631770422,0.0,0.6150903770886964,1.9879697441611164,4.602666509202026,6.548003064236029,7.298713541935076,13.928290786788489,68,0.8172043010752689,0.9783852511125238,10913,1666
69,88437,6354,3142,659,1408,1666,76,1666,1,0,76,1531,16,43,1,0.3304698770405912,True,4.1907388802659,2.7430183245026156,0.0,0.4222491603894482,1.7907931708985751,4.47566656747019,6.480684882502296,7.235611839513803,13.12283370267592,69,0.8260869565217391,0.9726810673443456,11563,1666
70,87758,6695,3380,688,1479,1666,67,1666,1,0,67,1535,15,49,1,0.3299202519574302,True,4.146690389362002,2.7352675206293284,0.0,0.45083940913423837,1.7338056998725504,4.426707005958223,6.462297810320344,7.1986391589865555,12.31737661856335,70,0.8170731707317073,0.9690656565656566,12242,1666
71,87048,7037,3627,730,1558,1666,89,1666,1,0,89,1531,9,37,1,0.3308631967011602,True,4.215853907578694,2.737165219731603,0.0,0.5175486734878583,1.7963323407118201,4.513890610514647,6.487783243732649,7.193836292962341,15.172534332807201,71,0.9081632653061225,0.9764030612244898,12952,1666
72,86307,7385,3878,765,1665,1666,84,1666,1,0,84,1523,7,52,1,0.33187762274016575,True,4.224272960689052,2.7698262865194923,0.0,0.495982780721027,1.7236977313578923,4.5197377889563555,6.541355514763559,7.219550444469214,14.087895496329912,72,0.9230769230769231,0.966984126984127,13693,1666
73,85536,7746,4130,829,1759,1666,99,1666,1,0,99,1502,18,47,1,0.3338842953596015,True,4.262518835549663,2.756054408485835,0.0,0.5057905141005724,1.8239708033306354,4.532809154013206,6.513771623873478,7.296949909099177,14.06751375914127,73,0.8461538461538461,0.9696578437701743,14464,1666
74,84735,8133,4417,864,1851,1666,113,1666,1,0,113,1482,16,55,1,0.3367229498214767,True,4.257323332915574,2.75603264598966,0.0,0.41014376140817005,1.8768089469797586,4.589414754530965,6.575768102578731,7.262921794826976,13.522357616207628,74,0.875968992248062,0.9642160052049447,15265,1666
75,83902,8546,4717,915,1920,1666,102,1666,1,0,102,1503,12,49,1,0.33865262811370894,True,4.258603332547941,2.7285706679719133,0.0,0.5654862338259055,1.9094396463727752,4.54957361456703,6.562222652234003,7.234833007616208,12.977201473273986,75,0.8947368421052632,0.9684278350515464,16098,1666
