,p,sep1,sed1
97,0.00019023017851600436,0.47368421052631576,0.47368421052631576
98,0.00016018100453512468,0.5,0.5
99,0.00014014575158164492,0.5,0.5
100,0.0001201165130176271,0.6666666666666666,0.6666666666666666
101,0.0001101001911739683,0.6363636363636364,0.6363636363636364
102,9.007836818031687e-05,0.5555555555555556,0.5555555555555556
103,9.00720576461169e-05,0.4444444444444444,0.4444444444444444
104,9.006574799603711e-05,0.2222222222222222,0.2222222222222222
105,0.00010006704492009647,0.3,0.3
106,0.00011006383702547478,0.2727272727272727,0.2727272727272727
107,0.0001100517243104259,0.45454545454545453,0.45454545454545453
108,0.0001100506232867119,0.2727272727272727,0.2727272727272727
109,0.00011004732034774953,0.2727272727272727,0.2727272727272727
110,0.00010004201764741191,0.3,0.3
111,0.00010003701369506718,0.5,0.5
112,0.00010003301089359489,0.3,0.3
113,8.00264087148759e-05,0.25,0.25
114,8.00264087148759e-05,0.375,0.375
115,7.002100630189057e-05,0.14285714285714285,0.14285714285714285
116,6.00162043751813e-05,0.3333333333333333,0.3333333333333333
117,6.001380317473019e-05,0.16666666666666666,0.16666666666666666
118,7.001540338874553e-05,0.14285714285714285,0.14285714285714285
119,6.001320290463902e-05,0.16666666666666666,0.16666666666666666
120,5.001150264560849e-05,0.2,0.2
121,6.0012602646555774e-05,0.3333333333333333,0.3333333333333333
122,5.0010502205463146e-05,0.8,0.8
123,4.000880193642601e-05,0.5,0.5
124,3.000600120024005e-05,0.6666666666666666,0.6666666666666666
125,1.0002000400080016e-05,1.0,1.0
126,0.0,0.0,0.0
