,p,sep1,sep2,sep3,sep4,sep5,sep6,sep7,sep8,sep9,sep10,sep15,sep20,sep25,sep30,sed1,sed2,sed3,sed4,sed5,sed6,sed7,sed8,sed9,sed10,sed15,sed20,sed25,sed30,time
207,0.05738864501633137,0.6267899220590901,0.6053418005229735,0.5961098398169337,0.593452380952381,0.5872469635627531,0.5929991714995857,0.5959947757945145,0.5928157072735386,0.5977324263038549,0.6004634994206257,0.6186351706036746,0.6381381381381381,0.6635294117647059,0.6808035714285714,0.6267899220590901,0.5992387166938553,0.5856443719412724,0.5758564437194127,0.5716875113286206,0.5642559361972086,0.5628058727569332,0.5613558093166576,0.5568243610657966,0.5582744245060721,0.5522929128149356,0.5562805872756933,0.5582744245060721,0.5629871306869676,207
208,0.056748434346586774,0.6274977085242897,0.6060491493383743,0.5958770906262155,0.5914987028537219,0.5902449063593332,0.5918496621621622,0.5943355119825708,0.5885865958858659,0.591395401775552,0.5924002832192589,0.6064962726304579,0.6263968589549985,0.6557763556753116,0.688135593220339,0.6274977085242897,0.6007332722273144,0.585884509624198,0.5743354720439964,0.568102658111824,0.5646196150320807,0.5591200733272227,0.5561869844179652,0.5576535288725939,0.5508707607699358,0.549404216315307,0.5536205316223648,0.5583868010999083,0.5660861594867095,208
209,0.055942746582894706,0.6256972852361473,0.6039831482190732,0.5903023164507264,0.5875352964905204,0.5845864661654135,0.5815935236472092,0.5783212161269002,0.5895421903052065,0.5907636031092821,0.5972453099026359,0.6091797935904399,0.6372163388804841,0.6543841692255203,0.6830932524639879,0.6256972852361473,0.5976199330606173,0.58162885831164,0.5725176645593157,0.5673112681294161,0.5567125325399777,0.5550390479732242,0.5554109334325028,0.5563406470806992,0.556898475269617,0.5529936779471922,0.552063964298996,0.5609892153216809,0.5632205280773521,209
210,0.05458989962032559,0.6215701219512195,0.6029903600236081,0.5901408450704225,0.5864848109113453,0.5843989769820972,0.5825688073394495,0.5851087687822382,0.5840277777777778,0.5867358980410667,0.5970802919708029,0.6120174007612833,0.6327596803933621,0.6476648351648352,0.6784761904761905,0.6215701219512195,0.5948932926829268,0.5806021341463414,0.571265243902439,0.5661204268292683,0.5602134146341463,0.5552591463414634,0.5554496951219512,0.5533536585365854,0.5531631097560976,0.5510670731707317,0.5539253048780488,0.5487804878048781,0.5533536585365854,210
211,0.05369678942496698,0.6217315514235909,0.6057233704292527,0.5978017504579687,0.5926931106471817,0.5901426718547341,0.5890925149039523,0.5910763569457221,0.5852075121725018,0.5893499640201487,0.5911521633446767,0.6092145434360255,0.6210949582431179,0.6541766930216569,0.6623426173216329,0.6217315514235909,0.600619794693008,0.5853186132093744,0.5767964361805152,0.5690490025179159,0.5651752856866163,0.5609141971721867,0.5583962812318419,0.5537478210342824,0.5537478210342824,0.5502614758861127,0.5498741042029828,0.5558783652914971,0.5541351927174124,211
212,0.0539325142542607,0.6325823223570191,0.6096256684491979,0.6012992285830289,0.5938873770148629,0.5902792581539118,0.5843386707611318,0.5943802401994108,0.5931098696461825,0.5892687559354226,0.5928172773598641,0.6042692939244664,0.6207646875971402,0.6525482093663911,0.673736984188199,0.6325823223570191,0.6033121509724629,0.5892547660311959,0.5782784517619873,0.5709609089158483,0.5646062006547276,0.5659541690737532,0.559214326978625,0.5553629886385519,0.5540150202195263,0.5522819179664934,0.5526670518005007,0.560369728480647,0.5665318698247641,212
213,0.05315273236805231,0.6268306971294669,0.6024770275669197,0.5911047345767575,0.5808699324324325,0.5864090316977855,0.5831465710443747,0.5839064649243466,0.5853887714352831,0.581874850155838,0.5913236381562731,0.6010002778549597,0.63125,0.6488178025034771,0.6664107485604607,0.6268306971294669,0.5975395430579965,0.5828939660222613,0.571568053114626,0.5664909197422379,0.5588752196836555,0.5551650068346026,0.5536028119507909,0.5498925991017379,0.5522358914274555,0.5481351298574497,0.5549697324741262,0.5537980863112674,0.5571177504393673,213
214,0.05224430491411966,0.6162097735399285,0.5977505112474437,0.5856006697362913,0.5780346820809249,0.5777876697084353,0.570977206048296,0.571097730430755,0.5758865248226951,0.5714985308521058,0.5726130653266331,0.5914582747962911,0.6169746320075165,0.6347978910369069,0.6597494126859828,0.6162097735399285,0.5911799761620977,0.5733015494636472,0.5621771950735002,0.5584028605482717,0.5496622963845849,0.546285260230433,0.5429082240762813,0.5409217322208979,0.5379419944378228,0.5375446960667462,0.5381406436233611,0.5460866110448948,0.5468812077870481,214
215,0.051537408191211255,0.6191626409017713,0.5934270359652749,0.5827688399661304,0.5762234733650932,0.5754947742939738,0.5776710134980554,0.5768054575394025,0.5811429949360983,0.5806611981108626,0.5810055865921788,0.5943557582668187,0.6213375796178344,0.6365235749472202,0.663664839467502,0.6191626409017713,0.5893719806763285,0.572463768115942,0.5632045088566827,0.5559581320450886,0.5513285024154589,0.5511272141706924,0.5471014492753623,0.5493156199677939,0.5436795491143317,0.5400563607085346,0.5424718196457327,0.5471014492753623,0.552133655394525,215
216,0.05046504152711965,0.6155742757345387,0.5938753959873284,0.5857758620689655,0.5809248554913294,0.5781071835803877,0.5764323822778937,0.5752932726837443,0.5827619980411362,0.5784832451499118,0.5885376509894629,0.6001732101616628,0.6180104031209362,0.6334776334776335,0.6491855383392928,0.6155742757345387,0.5874255188000822,0.5757139921923156,0.565646188617218,0.5588658311074584,0.555783850421204,0.5504417505650298,0.546537908362441,0.5411958085062667,0.5453051160879392,0.5422231354016848,0.5411958085062667,0.5422231354016848,0.5467433737415246,216
217,0.04964979899705748,0.6164440734557596,0.5923471569046601,0.5799956226745459,0.5757439134355276,0.5743849160726604,0.5683962264150944,0.5700934579439252,0.5699726572209793,0.5716836734693878,0.5723598435462842,0.5930571761960327,0.6131673763511301,0.6287040342734738,0.647501982553529,0.6164440734557596,0.5870200333889817,0.5707429048414023,0.5640651085141903,0.5561352253756261,0.5484140233722872,0.544449081803005,0.5436143572621035,0.5381886477462438,0.539440734557596,0.5379799666110183,0.5398580968280468,0.5381886477462438,0.5423622704507512,217
218,0.048487171253664245,0.6071352275154881,0.5879253567508232,0.5764837625979843,0.5768256162174614,0.5692559663079083,0.5616438356164384,0.5678615574783683,0.563737938039614,0.5690806368772471,0.5692629377940408,0.5838945827232797,0.6115321252059308,0.6177858439201452,0.6518218623481782,0.6071352275154881,0.5827814569536424,0.5688955351420637,0.5588549455244606,0.5524460585345011,0.5471053193762017,0.543259987182226,0.5394146549882504,0.5368511001922666,0.5327921384319589,0.532364879299295,0.5330057679982909,0.5368511001922666,0.5417645802179022,218
219,0.04734285507141304,0.6110260336906586,0.5859915235333482,0.5799495297086488,0.5710911667453944,0.570873786407767,0.5703740157480315,0.5709246661627614,0.5680351148980118,0.5663157894736842,0.5621476510067114,0.5812910938433951,0.603887399463807,0.6080933284724754,0.6293451899757477,0.6110260336906586,0.58171078538613,0.5688033253117479,0.5596149639028659,0.5526143075913367,0.5480201268868956,0.5438634872019252,0.5394880770072195,0.5394880770072195,0.5362065193611901,0.5276744694815139,0.5322686501859549,0.530080945088602,0.5379566834390724,219
220,0.04587393469954126,0.6135440180586907,0.5909510618651893,0.5821563088512242,0.5757869249394673,0.5727722772277227,0.5721166032953106,0.5659937888198758,0.5747800586510264,0.5680954964731416,0.5683512841756421,0.5823057953144266,0.605001712915382,0.6106983655274889,0.6308835672997523,0.6135440180586907,0.5857787810383747,0.5699774266365688,0.5623024830699774,0.5546275395033861,0.5485327313769752,0.5401805869074492,0.5446952595936795,0.537020316027088,0.5376975169300225,0.5340857787810384,0.5367945823927766,0.5322799097065463,0.5413092550790067,220
221,0.044446284584571116,0.6155100139729855,0.5920457251726602,0.5816723383568303,0.5786305492851769,0.573370959466393,0.5687906371911573,0.5743207245604688,0.5769545083083628,0.5696413678065054,0.5708672467022172,0.5743222187597382,0.5991749742179443,0.6120197793837961,0.6294754371357202,0.6155100139729855,0.5894271075919888,0.5740568234746157,0.5668374476013042,0.5565905915230555,0.5514671634839311,0.548439683278994,0.5456450861667443,0.5423847228691197,0.5412203074056824,0.5274802049371216,0.5337680484396833,0.5386585933861202,0.5344666977177457,221
222,0.043263211266439706,0.6197082037790003,0.6023978468314167,0.5880290508389682,0.578974358974359,0.5766023970818135,0.5733834182988999,0.5760305760305761,0.5742491657397107,0.5748098055790364,0.5772357723577236,0.5801282051282052,0.6004258339247693,0.6243594797004336,0.638477801268499,0.6197082037790003,0.5962688352068883,0.5790480746232959,0.569480985410189,0.5603922506577373,0.5560870605118393,0.5529777565175795,0.548194211911026,0.5491509208323367,0.54675914852906,0.5367137048552978,0.5400621860798852,0.5405405405405406,0.5503468069839751,222
223,0.042001676341849564,0.6171470805617147,0.5908404630095622,0.5798254620123203,0.5720649895178197,0.5745649263721553,0.5691678035470669,0.5717482517482517,0.5770671276289254,0.570351029881056,0.570115624073525,0.5823817292006526,0.5930441018286124,0.6100200400801603,0.6397408207343412,0.6171470805617147,0.5870904163587091,0.5725548164572555,0.5636856368563685,0.5592510470559251,0.55259916235526,0.5474254742547425,0.5484109386548411,0.5447154471544715,0.5400344912540035,0.5385562946538557,0.5294407489529441,0.5405272234540527,0.5459472776545947,223
224,0.04038710345184495,0.6155817529472065,0.5916339869281045,0.5868983957219251,0.5807334428024084,0.5717463848720801,0.5751559841179807,0.5774688676513177,0.5787762341117352,0.5736410567871242,0.5693296602387512,0.582168995342648,0.5944341372912801,0.6134146341463415,0.6298729741568112,0.6155817529472065,0.5866222450025628,0.5773962070732958,0.5679138903126602,0.5604818042029729,0.5553562275756022,0.5566376217324449,0.5492055356227575,0.5448487954894926,0.5399794976934905,0.5338288057406458,0.5371604305484367,0.5384418247052793,0.5448487954894926,224
225,0.03913861939140688,0.617600422832981,0.5964017185821697,0.5903314917127072,0.5826550659556553,0.5783922462941847,0.5678798382437897,0.572106824925816,0.5682712685437481,0.5652968036529681,0.569488313329122,0.5805785123966942,0.5810055865921788,0.6072308956450287,0.6219946571682992,0.617600422832981,0.593816067653277,0.5800739957716702,0.5692389006342494,0.5615750528541226,0.5554968287526427,0.5541754756871036,0.5470401691331924,0.5438689217758985,0.5451902748414377,0.5404334038054969,0.5332980972515856,0.5438689217758985,0.5369978858350951,225
226,0.03783884374418461,0.6234972677595628,0.5976117745070814,0.5805264647608265,0.5780615206035984,0.5714705882352941,0.5725903614457831,0.5682442748091603,0.5763823805060918,0.5754385964912281,0.5705560912889746,0.5685441020191286,0.5910679611650486,0.5921764461090304,0.603655818100758,0.6234972677595628,0.5942622950819673,0.5759562841530055,0.5658469945355191,0.5642076502732241,0.5557377049180328,0.5510928961748633,0.5497267759562842,0.5483606557377049,0.5437158469945356,0.5366120218579234,0.5363387978142077,0.5366120218579234,0.5355191256830601,226
227,0.036417750036169726,0.6220204313280363,0.593939393939394,0.5830149867763738,0.5788051636145302,0.5763440860215053,0.5733830845771144,0.5640214985773,0.5727243278263686,0.5695623775310255,0.5643926788685524,0.5702984537935994,0.5876984126984127,0.5992301112061591,0.6113895216400911,0.6220204313280363,0.5927922814982974,0.5780363223609535,0.5669693530079455,0.5624290578887627,0.554199772985244,0.5522133938706016,0.5496594778660613,0.5439841089670828,0.5408626560726447,0.5374574347332577,0.536038592508513,0.5343359818388195,0.539727582292849,227
228,0.035139182977844345,0.6199294532627866,0.5989240884638374,0.5928308823529411,0.5751311323665536,0.5722834645669291,0.5764781491002571,0.5680415719389412,0.5697827518104016,0.5773265651438241,0.5686408764121876,0.5860778443113772,0.5888615888615889,0.5842648323301806,0.5963431786216596,0.6199294532627866,0.5952380952380952,0.5823045267489712,0.5684891240446796,0.5599647266313933,0.5587889476778366,0.5532039976484421,0.5508524397413286,0.5493827160493827,0.5470311581422692,0.5379188712522046,0.5346854791299236,0.5243974132863022,0.530570252792475,228
229,0.03382216255292781,0.6158778625954199,0.5919254658385094,0.5871908687381103,0.5797240936798204,0.5775890231950344,0.5716180371352785,0.5677570093457944,0.5656357388316151,0.5683805526407835,0.5684322787060079,0.5746815901196449,0.5770191507077436,0.6019810895992797,0.5949612403100775,0.6158778625954199,0.5905343511450382,0.5789312977099237,0.5688549618320611,0.5642748091603054,0.5572519083969466,0.5511450381679389,0.5493129770992367,0.5453435114503816,0.5416793893129771,0.5355725190839694,0.5352671755725191,0.5309923664122137,0.5343511450381679,229
230,0.03310124297281964,0.6266749766282331,0.6133971291866028,0.6009041007426542,0.5864785034460125,0.582860953651217,0.5774456521739131,0.5763239875389408,0.572120373573158,0.5644366197183098,0.5746590093323761,0.5779780564263323,0.5826342281879194,0.57958091841284,0.5968841285296982,0.6266749766282331,0.6073543159862885,0.5933312558429418,0.5780617014646308,0.5708943596135868,0.5627921470863197,0.5593642879401682,0.5515736989716422,0.5472109691492677,0.5534434403240885,0.5403552508569648,0.5409784979744469,0.5331879090059208,0.5369273917108134,230
231,0.03229795741698786,0.629865985960434,0.6028506640751539,0.5865257595772787,0.5826639892904953,0.5719154737559645,0.5701846046673633,0.5690200210748156,0.5650940049663001,0.5637414228963524,0.5677466863033873,0.5767850019944156,0.576017130620985,0.5754113345521024,0.5821782178217821,0.629865985960434,0.6001914486279515,0.5826419910657307,0.5724313975749841,0.5644543714103383,0.5561582641991065,0.5523292916400766,0.5481812380344607,0.5437141033822591,0.5446713465220165,0.5331844288449266,0.5322271857051691,0.5252074026802808,0.5344607530312699,231
232,0.031474653428636166,0.6142015706806283,0.5869059488202061,0.5715732613099257,0.5670352453351762,0.5607638888888888,0.558561765752937,0.5490545843738851,0.5425959780621572,0.5519673348181143,0.5491004497751124,0.5563725490196079,0.5578260869565217,0.5558150397010743,0.5785248369292524,0.6142015706806283,0.5847513089005235,0.5664267015706806,0.556282722513089,0.550392670157068,0.5402486910994765,0.536976439790576,0.5301047120418848,0.5307591623036649,0.5238874345549738,0.5222513089005235,0.5143979057591623,0.5143979057591623,0.5134162303664922,232
233,0.03063923509978078,0.6150487067517635,0.5856655290102389,0.5746887966804979,0.5672165672165672,0.5565770862800565,0.5569208529092881,0.5447625951431678,0.5487578791249537,0.551828119110441,0.5532487504805844,0.5420408163265306,0.556995976754582,0.5611854684512428,0.5774647887323944,0.6150487067517635,0.5838092038965401,0.5683574067853544,0.5566006046355392,0.5492106147127981,0.5461874370171313,0.5381256298286866,0.534766543500168,0.5340947262344642,0.5297279140073899,0.5186429291232785,0.5183070204904267,0.519650655021834,0.5142761168962042,233
234,0.029793971295801292,0.606280193236715,0.5831873905429071,0.5699077359829666,0.5631559898660876,0.5532381997804611,0.5534379671150972,0.5479607250755287,0.5448987390141383,0.5434697855750488,0.5401027261951797,0.5392362568191356,0.548488949030221,0.5532017332691381,0.5718670076726343,0.606280193236715,0.5797101449275363,0.564872325741891,0.5510697032436163,0.5420979986197377,0.5362318840579711,0.5317460317460317,0.5300207039337475,0.5265700483091788,0.5251897860593513,0.5041407867494824,0.5089717046238785,0.4996549344375431,0.5082815734989649,234
235,0.028590507499486335,0.6140855192238591,0.5906603429405326,0.568685376661743,0.5649056603773585,0.5557251908396946,0.5554693560899923,0.5504300234558248,0.5444137386498223,0.5411290322580645,0.5451954397394136,0.5392965696917065,0.5485687470671047,0.5644670050761421,0.5681937862032649,0.6140855192238591,0.5867768595041323,0.5670140136543299,0.554796981674452,0.5461731943945383,0.5422206252245778,0.5328781890046712,0.5307222421846928,0.5289256198347108,0.5264103485447359,0.5177865612648221,0.5159899389148401,0.5159899389148401,0.5109593963348904,235
236,0.027489504100842752,0.6023151605675877,0.5760090531874764,0.5661029976940815,0.5604053000779423,0.5537974683544303,0.5490196078431373,0.5425790754257908,0.541546093427036,0.5429995845450769,0.5419847328244275,0.5415720127214902,0.5351842987075156,0.5451336359051941,0.5663237682728749,0.6023151605675877,0.573562359970127,0.561613144137416,0.5519044062733384,0.5459297983569829,0.5380881254667662,0.5265123226288275,0.5257654966392831,0.5242718446601942,0.5190440627333831,0.511949215832711,0.49701269604182224,0.5033607169529499,0.5067214339059,236
237,0.026257464754047898,0.5982805783509183,0.5796354992076069,0.5672844480257857,0.5570442549736094,0.5492783505154639,0.5431429762401,0.5474174428450466,0.5444824636441403,0.5392241379310345,0.5368421052631579,0.5412203074056824,0.543142144638404,0.5390625,0.5567356064840693,0.5982805783509183,0.577178585384916,0.5603751465416178,0.5486518171160609,0.539663931223134,0.5357561547479485,0.5330207112153185,0.5271590465025401,0.5216881594372802,0.5193434935521688,0.5084017194216491,0.5041031652989449,0.5017584994138335,0.5064478311840562,237
238,0.02509717849047702,0.5954229668982427,0.5710144927536231,0.5578288100208768,0.5509083227714406,0.5470232959447799,0.5359307359307359,0.5385292822545135,0.5350799289520426,0.5282347710093375,0.5349048050770625,0.5333009236752553,0.5450755601875977,0.5422077922077922,0.5566531086577571,0.5954229668982427,0.5680425010216592,0.5529219452390682,0.5427053534940743,0.5373927257866775,0.5292194523906825,0.5255414793624846,0.5202288516550878,0.5149162239476911,0.5140988966080915,0.5075602778912954,0.5038823048630977,0.49897834082550063,0.5071516142214957,238
239,0.024181478975746767,0.5981348028825774,0.5753424657534246,0.5658578856152513,0.5537117903930131,0.553020134228188,0.5394912985274432,0.542411737734984,0.5366079703429101,0.5337680484396833,0.5307835820895522,0.525844930417495,0.525172231054584,0.5368421052631579,0.5421828908554572,0.5981348028825774,0.5748198389147944,0.5616786774056803,0.5481136074607885,0.5417549809241204,0.5294616362865621,0.5303094531581178,0.5222551928783383,0.5167443832132259,0.5137770241627808,0.5091140313692243,0.49682068673166596,0.49809241203899957,0.49809241203899957,239
240,0.02307093390156948,0.5936944937833037,0.5619389587073609,0.5515041020966271,0.5455801104972375,0.5417249417249417,0.5388625592417061,0.5327594452415112,0.5245192307692308,0.5309907271839922,0.5279841505695889,0.5224806201550387,0.5236541598694943,0.5252293577981652,0.5263803680981595,0.5936944937833037,0.5608348134991119,0.5484014209591475,0.5368561278863233,0.5310834813499112,0.522202486678508,0.5155417406749556,0.5155417406749556,0.5102131438721137,0.5093250444049734,0.5017761989342806,0.4897868561278863,0.488898756660746,0.4822380106571936,240
241,0.02203910328590439,0.5945192754296331,0.5673392773345847,0.5575556608242539,0.5505510301868711,0.5392441860465116,0.5408312958435207,0.5305,0.5283582089552239,0.5372750642673522,0.5234215885947047,0.52319309600863,0.5236486486486487,0.5313981042654028,0.529192546583851,0.5945192754296331,0.5657222480260102,0.5536460752438458,0.5434277751973989,0.5332094751509522,0.5267069205759406,0.5243845796562936,0.5150952159777056,0.5155596841616349,0.5109150023223409,0.5025545750116117,0.4932652113330237,0.48583372039015327,0.4895494658615885,241
242,0.020618029264299603,0.5945409429280397,0.5675,0.5595116988809766,0.5517418032786885,0.5448453608247422,0.5419287211740041,0.5404120443740095,0.5385023898035051,0.5355603448275862,0.5284946236559139,0.5399416909620991,0.5378605769230769,0.5339195979899497,0.5542248835662009,0.5945409429280397,0.5682382133995038,0.5548387096774193,0.5444168734491315,0.5389578163771712,0.5325062034739454,0.5280397022332506,0.5270471464019851,0.5200992555831265,0.5200992555831265,0.5136476426799007,0.509181141439206,0.5017369727047146,0.5066997518610422,242
243,0.019323572713888435,0.6026455026455027,0.5845824411134903,0.5694219340896812,0.569247546346783,0.5553719008264463,0.5473568281938326,0.5479528883903534,0.5490640952921158,0.5412166003411029,0.5459803354540197,0.5453998797354179,0.5469543147208121,0.5408970976253298,0.5502063273727648,0.6026455026455027,0.5814814814814815,0.5650793650793651,0.5608465608465608,0.544973544973545,0.5396825396825397,0.5365079365079365,0.5322751322751322,0.5285714285714286,0.5285714285714286,0.5206349206349207,0.5148148148148148,0.5026455026455027,0.5010582010582011,243
244,0.01869789112309956,0.6076502732240437,0.5799890049477735,0.5657237936772047,0.5587248322147651,0.5643788996029495,0.5582998276852383,0.5555555555555556,0.5475218658892128,0.5460448642266824,0.5456171735241503,0.5408415841584159,0.548828125,0.5377867746288799,0.5478073328540618,0.6076502732240437,0.5781420765027322,0.5639344262295082,0.5568306010928962,0.5557377049180328,0.5491803278688525,0.5442622950819672,0.5420765027322404,0.5355191256830601,0.5333333333333333,0.5207650273224044,0.5169398907103825,0.5103825136612021,0.5049180327868853,244
245,0.018034476775635595,0.610073571024335,0.5862857142857143,0.5773672055427251,0.5708478513356562,0.5623171445289643,0.5590828924162258,0.5526315789473685,0.5479041916167665,0.5460048426150121,0.5458409228901032,0.5463320463320464,0.5392287234042553,0.5427974947807933,0.5569343065693431,0.610073571024335,0.5846066779852858,0.5755517826825127,0.5659309564233164,0.5585738539898133,0.5506508205998868,0.5466893039049237,0.5410299943406904,0.534804753820034,0.5319750990379174,0.5172608941709111,0.5166949632144878,0.5161290322580645,0.5121675155631012,245
246,0.017245423486818623,0.6043761088113542,0.5825358851674641,0.5696278511404562,0.5617433414043583,0.5518925518925519,0.5488487865588052,0.5441542288557214,0.541169076052797,0.5364616360177552,0.5432816537467701,0.5184940554821664,0.5272346368715084,0.5248380129589633,0.5201492537313432,0.6043761088113542,0.5824955647545831,0.566528681253696,0.5576581904198699,0.5440567711413364,0.5410999408633944,0.5334121821407452,0.5328208160851567,0.5292726197516262,0.5298639858072147,0.5038438793613247,0.5026611472501479,0.498521584861029,0.4955647545830869,246
247,0.016458263271067086,0.6080495356037152,0.5831775700934579,0.5679245283018868,0.5602027883396705,0.552076677316294,0.5437017994858612,0.5416124837451235,0.5343361674296926,0.5420808482438702,0.5336442371752165,0.5283149171270718,0.5265804597701149,0.5298563869992441,0.5300077942322681,0.6080495356037152,0.5826625386996904,0.56656346749226,0.5560371517027863,0.5492260061919505,0.5368421052631579,0.5343653250773994,0.5263157894736842,0.5269349845201239,0.5219814241486068,0.5120743034055728,0.5089783281733746,0.5003095975232198,0.4953560371517028,247
248,0.015681961670841734,0.5967532467532467,0.5731070496083551,0.5576923076923077,0.5415282392026578,0.5370741482965932,0.5324324324324324,0.5314878892733564,0.5225718194254446,0.518595041322314,0.511340206185567,0.5072254335260116,0.505584512285927,0.505066250974279,0.5171288743882545,0.5967532467532467,0.5727272727272728,0.5506493506493506,0.538961038961039,0.5331168831168831,0.5253246753246753,0.5201298701298701,0.512987012987013,0.5077922077922078,0.5051948051948052,0.4915584415584416,0.4844155844155844,0.487012987012987,0.4863636363636364,248
