,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
65,91711,4565,2247,439,1038,1666,66,1666,1,0,66,1544,23,33,1,0.32294211347712526,True,4.254443659926878,2.7187179801296,0.0,0.5326603835618955,1.9492472404109515,4.582923248302137,6.485170677549671,7.183244196733112,11.44298008722908,65,0.7415730337078652,0.9790741915028536,8289,1666
66,91205,4811,2425,484,1075,1666,62,1666,1,0,62,1554,17,33,1,0.32519079865462436,True,4.185576792620068,2.7262854085977133,0.0,0.44665179987510023,1.8182442106716779,4.4886564954877315,6.436148583631081,7.144965324147825,10.906295439646291,66,0.7848101265822784,0.9792060491493384,8795,1666
67,90675,5090,2581,518,1136,1666,71,1666,1,0,71,1552,16,27,1,0.32702572050805295,True,4.239954597074863,2.759422896822584,0.0,0.4644889387408398,1.7766449749260644,4.535851848612509,6.543041461437069,7.1838862584709675,11.671745486030979,67,0.8160919540229885,0.9829005699810006,9325,1666
68,90117,5380,2750,556,1197,1666,60,1666,1,0,60,1563,14,29,1,0.3272633763231143,True,4.170444881287721,2.7362476777794966,0.0,0.33764595537078235,1.687793049486688,4.507945357955043,6.510619913916397,7.17661380376059,11.207965051594291,68,0.8108108108108109,0.9817839195979899,9883,1666
69,89531,5653,2943,597,1276,1666,75,1666,1,0,75,1538,13,40,1,0.3278073140184706,True,4.2075100830413215,2.7008308184690217,0.0,0.5847947307068835,1.886207604991169,4.4601917734685745,6.491663763172478,7.21284509371924,11.011482223104982,69,0.8522727272727273,0.9746514575411914,10469,1666
70,88919,5984,3141,635,1321,1666,74,1666,1,0,74,1536,14,42,1,0.32845652223910726,True,4.257793337601119,2.7187486783734975,0.0,0.5168743204174602,1.8465154445910645,4.545930242677265,6.562583172476279,7.303413426808383,10.514597865295096,70,0.8409090909090909,0.973384030418251,11081,1666
71,88276,6289,3366,680,1389,1666,76,1666,1,0,76,1537,11,42,1,0.3297393017900102,True,4.213575925494117,2.743487865000703,0.0,0.515879449278908,1.810834589585219,4.526409775292604,6.549191468388318,7.212078005987725,14.289849913704897,71,0.8735632183908046,0.9734008866371121,11724,1666
72,87605,6610,3584,729,1472,1666,71,1666,1,0,71,1538,24,33,1,0.3306040994705934,True,4.209197635087659,2.6803693788715113,0.0,0.6843536763430138,1.8231470373935241,4.491830250517168,6.525304658828256,7.186042484629555,11.398730202737887,72,0.7473684210526316,0.9789942711648632,12395,1666
73,86905,6930,3824,776,1565,1666,80,1666,1,0,80,1518,16,52,1,0.3338364236524031,True,4.162441947339641,2.7364313491766423,0.0,0.4016470575118808,1.7474304951825346,4.448867326693621,6.414111092446362,7.197197139529909,12.963145789270865,73,0.8333333333333334,0.9668789808917198,13095,1666
74,86177,7309,4063,814,1637,1666,100,1666,1,0,100,1497,16,53,1,0.33480649475702384,True,4.157889394428569,2.7293943192271475,0.0,0.47304196978565893,1.712247930858897,4.4237273669512795,6.452920561846261,7.157374626342393,12.539677371795872,74,0.8620689655172413,0.9658064516129032,13823,1666
75,85416,7667,4332,865,1720,1666,89,1666,1,0,89,1506,10,61,1,0.33660744999104175,True,4.147491268972416,2.714818455534409,0.0,0.4087320395178034,1.720126944778939,4.506924251611067,6.392921236993279,7.144249107306267,12.116208954320879,75,0.898989898989899,0.9610721123165284,14584,1666
76,84624,8045,4628,913,1790,1666,93,1666,1,0,93,1493,17,63,1,0.33668747030597934,True,4.155168914690691,2.7032581201038632,0.0,0.47267068486803954,1.8267567758863097,4.400366505904869,6.3936162836147705,7.113092364337808,13.95842416238509,76,0.8454545454545455,0.9595115681233933,15376,1666
77,83801,8402,4961,959,1877,1666,108,1666,1,0,108,1486,13,59,1,0.3393178961641822,True,4.2593799012113855,2.672633699815798,0.0,0.7329334343620724,2.019079656269171,4.522283588483603,6.428043768013498,7.177978122112289,13.214673257252473,77,0.8925619834710744,0.9618122977346278,16199,1666
78,82950,8810,5279,991,1970,1666,119,1666,1,0,119,1483,10,54,1,0.34009779722678957,True,4.276710115054565,2.6818493670482892,0.0,0.7392022651096595,2.0996738897313563,4.437787236459514,6.4745008530266475,7.242243276978988,12.218675955938231,78,0.9224806201550387,0.9648666232921275,17050,1666
79,82067,9192,5628,1048,2065,1666,108,1666,1,0,108,1487,13,58,1,0.3388675164327309,True,4.140698296692597,2.753358832303806,0.0,0.2536819137452009,1.779011676285614,4.374574998649386,6.448169014007212,7.161859062517853,11.581750819390038,79,0.8925619834710744,0.9624595469255663,17933,1666
80,81155,9513,6028,1105,2199,1666,119,1666,1,0,119,1471,14,62,1,0.3409375211914153,True,4.131833265127892,2.6434900725231243,0.0,0.7753612992218154,1.8363480631732636,4.343320391775563,6.346679781220113,7.119858852860521,10.944825682841845,80,0.8947368421052632,0.95955642530985,18845,1666
81,80222,9896,6404,1149,2329,1666,115,1666,1,0,115,1468,17,66,1,0.3425589627434809,True,4.122123296344504,2.5723703030725753,0.0,0.7354236837652937,1.9907316327305038,4.449236907117726,6.28095595638837,7.01064066880855,11.28760279762684,81,0.8712121212121212,0.9569752281616688,19778,1666
82,79262,10280,6803,1206,2449,1666,134,1666,1,0,134,1450,6,76,1,0.34388589057819685,True,4.1631325926561935,2.5654407705489004,0.0,0.9434951322637668,1.8805437298943346,4.421481620572482,6.361934318470912,7.085044019547117,10.802785313323731,82,0.9571428571428572,0.9501965923984272,20738,1666
83,78277,10718,7229,1262,2514,418,25,418,1,0,25,367,2,24,1,0.34634400750324995,True,3.5700472647847694,2.6765281987493417,0.0,0.16430824965727492,1.6937720979972581,3.03499489658033,6.031566903578873,6.694961070447546,10.31796782902062,83,0.9259259259259259,0.9386189258312021,21723,418
84,77263,11114,7670,1327,2626,1666,125,1666,1,0,125,1462,16,63,1,0.3506836882213909,True,4.296241588184714,2.7228349474519566,0.0,0.583671474113382,1.985450117308013,4.639891578489737,6.57211763594476,7.27450948743382,20.276830234028722,84,0.8865248226950354,0.958688524590164,22737,1666
85,76225,11677,8099,1276,2723,1666,134,1666,1,0,134,1451,15,66,1,0.35252409003267293,True,4.313033357671656,2.715444620882095,0.0,0.6346069413279262,2.0039970489082743,4.629060950099952,6.618377777805158,7.270553234098495,17.08821333174811,85,0.8993288590604027,0.956493078444298,23775,1666
86,75149,12096,8586,1318,2851,1666,154,1666,1,0,154,1433,15,64,1,0.35816483773748403,True,4.317359927260435,2.7108848327203687,0.0,0.6564300570095336,1.992976123548505,4.623771649310112,6.582312416453146,7.25938172250872,13.899596429467497,86,0.9112426035502958,0.957247828991316,24851,1666
87,74050,12565,9037,1369,2979,1666,163,1666,1,0,163,1413,12,78,1,0.36137293798545284,True,4.285616053745605,2.7099700351553904,0.0,0.6107473314831092,1.9637645024992658,4.605266005741717,6.553546333846936,7.224150181145084,12.827328174586157,87,0.9314285714285714,0.9476861167002012,25950,1666
88,72925,12957,9552,1429,3137,1666,142,1666,1,0,142,1437,15,72,1,0.3640198582643748,True,4.272470345214832,2.686814577848541,0.0,0.673565333566313,2.0110142451121176,4.569309094718715,6.511323588501368,7.191342065301784,15.262117311388062,88,0.9044585987261147,0.952286282306163,27075,1666
89,71783,13336,10115,1517,3249,1666,163,1666,1,0,163,1389,17,97,1,0.36782649223016745,True,4.245143455645816,2.697505548928104,0.0,0.6103970962216967,1.9657516113030573,4.554727611609973,6.474719759112371,7.1957447134188595,17.002891573770427,89,0.9055555555555556,0.9347240915208613,28217,1666
90,70626,13790,10682,1583,3319,1666,163,1666,1,0,163,1410,17,76,1,0.3692874743736898,True,4.208046085684919,2.6793994674883,0.0,0.6098374632335049,1.9029823937704817,4.512260022691143,6.419146965481239,7.141103736060435,16.01125735145191,90,0.9055555555555556,0.9488559892328399,29374,1666
91,69449,14119,11330,1661,3441,1666,153,1666,1,0,153,1399,17,97,1,0.3705374234783844,True,4.212849046110639,2.6600645438423314,0.0,0.6896549262082774,1.9441416870130634,4.5007027355974145,6.40834448394169,7.109245348945801,15.019623129133397,91,0.9,0.9351604278074866,30551,1666
92,68264,14483,12003,1725,3525,1666,170,1666,1,0,170,1393,12,91,1,0.3739665901480155,True,4.204197050230906,2.6618003994568613,0.0,0.7686192540966219,1.9146705255139858,4.418974908134636,6.410491002823523,7.13886932883532,14.95592593046797,92,0.9340659340659341,0.9386792452830188,31736,1666
93,67069,14866,12670,1781,3614,1666,194,1666,1,0,194,1365,16,91,1,0.3788099572644781,True,4.183228286824034,2.646630673976871,0.0,0.7374481875885253,1.9046705732707074,4.414395280104634,6.363465046965804,7.096249084211379,13.036354684496368,93,0.9238095238095239,0.9375,32931,1666
94,65864,15183,13331,1848,3774,1666,210,1666,1,0,210,1331,15,110,1,0.3814470569906915,True,4.138675775589846,2.666670019324244,0.0,0.6611962841074808,1.8127581156624277,4.335453398607287,6.349098514526672,7.13627115572278,13.67572159092594,94,0.9333333333333333,0.9236641221374046,34136,1666
95,64655,15441,14067,1926,3911,1666,186,1666,1,0,186,1376,10,94,1,0.3839478455757664,True,4.094676590032587,2.674861065531909,0.0,0.6000647491015663,1.7980882696961062,4.245099211778757,6.319731975257798,7.09045951227512,15.971736235923292,95,0.9489795918367347,0.9360544217687075,35345,1666
96,63448,15688,14830,2024,4010,1666,185,1666,1,0,185,1363,12,106,1,0.3868270770834245,True,4.042186397439995,2.6562829794493283,0.0,0.5620468606361598,1.7596742309582507,4.164947028402593,6.246385211172975,7.041350944147129,15.140736348646277,96,0.9390862944162437,0.9278420694349898,36552,1666
97,62245,15895,15586,2112,4162,1666,198,1666,1,0,198,1356,14,98,1,0.3894462407169431,True,4.047914613714722,2.660179927890058,0.0,0.6132087959698146,1.7374777507999473,4.169322558347343,6.273634509188341,7.040514842815663,14.781163040886891,97,0.9339622641509434,0.9325997248968363,37755,1666
98,61049,16101,16400,2185,4265,1666,206,1666,1,0,206,1325,15,120,1,0.39429868051896166,True,4.031810562877937,2.653489078666307,0.0,0.6357916880691665,1.7239582957499016,4.1256677014691014,6.251922512612705,7.02346390554884,17.31584036596533,98,0.9321266968325792,0.916955017301038,38951,1666
