,p,sep1,sep2,sep3,sep4,sep5,sep6,sep7,sep8,sep9,sep10,sep15,sep20,sep25,sep30,sed1,sed2,sed3,sed4,sed5,sed6,sed7,sed8,sed9,sed10,sed15,sed20,sed25,sed30
10,0.0011702925731432857,0.717948717948718,0.7068965517241379,0.6837606837606838,0.6752136752136753,0.6666666666666666,0.6666666666666666,0.6581196581196581,0.6495726495726496,0.6551724137931034,0.6495726495726496,0.6239316239316239,0.6153846153846154,0.5811965811965812,0.5739130434782609,0.717948717948718,0.7008547008547008,0.6837606837606838,0.6752136752136753,0.6666666666666666,0.6666666666666666,0.6581196581196581,0.6495726495726496,0.6495726495726496,0.6495726495726496,0.6239316239316239,0.6153846153846154,0.5811965811965812,0.5811965811965812
11,0.0012803585003801064,0.6953125,0.6875,0.65625,0.640625,0.609375,0.59375,0.5905511811023622,0.59375,0.5873015873015873,0.578125,0.5669291338582677,0.52,0.5158730158730159,0.5118110236220472,0.6953125,0.6875,0.65625,0.640625,0.609375,0.59375,0.59375,0.59375,0.59375,0.578125,0.5625,0.5234375,0.515625,0.515625
12,0.0014104231269380814,0.723404255319149,0.6808510638297872,0.6666666666666666,0.6571428571428571,0.6428571428571429,0.6187050359712231,0.5957446808510638,0.5957446808510638,0.6,0.5912408759124088,0.5785714285714286,0.5785714285714286,0.5652173913043478,0.5362318840579711,0.723404255319149,0.6808510638297872,0.6666666666666666,0.6524822695035462,0.6382978723404256,0.6170212765957447,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5886524822695035,0.574468085106383,0.5815602836879432,0.5602836879432624,0.5319148936170213
13,0.0015205169757717624,0.6842105263157895,0.6447368421052632,0.625,0.6118421052631579,0.6026490066225165,0.5986842105263158,0.6026490066225165,0.5986842105263158,0.5960264900662252,0.5986842105263158,0.5503355704697986,0.5369127516778524,0.5364238410596026,0.5302013422818792,0.6842105263157895,0.6447368421052632,0.625,0.6118421052631579,0.5986842105263158,0.5986842105263158,0.5986842105263158,0.5986842105263158,0.5986842105263158,0.5986842105263158,0.5526315789473685,0.5394736842105263,0.5328947368421053,0.5197368421052632
14,0.001630603323229595,0.6625766871165644,0.6419753086419753,0.6319018404907976,0.6296296296296297,0.6086956521739131,0.6012269938650306,0.5828220858895705,0.5766871165644172,0.575,0.5679012345679012,0.5460122699386503,0.5403726708074534,0.5375,0.5379746835443038,0.6625766871165644,0.6441717791411042,0.6319018404907976,0.6319018404907976,0.6073619631901841,0.6012269938650306,0.5828220858895705,0.5766871165644172,0.5766871165644172,0.5705521472392638,0.5460122699386503,0.5398773006134969,0.5398773006134969,0.5276073619631901
15,0.0017607395105944496,0.6761363636363636,0.6534090909090909,0.6306818181818182,0.5909090909090909,0.5795454545454546,0.5738636363636364,0.5681818181818182,0.5657142857142857,0.5657142857142857,0.5568181818181818,0.5402298850574713,0.5287356321839081,0.5321637426900585,0.5058139534883721,0.6761363636363636,0.6534090909090909,0.6306818181818182,0.5909090909090909,0.5795454545454546,0.5738636363636364,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5568181818181818,0.5454545454545454,0.5284090909090909,0.5170454545454546,0.5
16,0.0019008363680019208,0.6578947368421053,0.6276595744680851,0.6052631578947368,0.6,0.5947368421052631,0.5894736842105263,0.582010582010582,0.5721925133689839,0.574468085106383,0.5585106382978723,0.5459459459459459,0.5459459459459459,0.5376344086021505,0.5217391304347826,0.6578947368421053,0.6210526315789474,0.6052631578947368,0.6,0.5947368421052631,0.5894736842105263,0.5789473684210527,0.5736842105263158,0.5684210526315789,0.5631578947368421,0.5473684210526316,0.5368421052631579,0.5368421052631579,0.5157894736842106
17,0.0020308935931809997,0.6305418719211823,0.6108374384236454,0.6019900497512438,0.5862068965517241,0.5665024630541872,0.5643564356435643,0.5594059405940595,0.5621890547263682,0.5577889447236181,0.5445544554455446,0.52,0.504950495049505,0.5099009900990099,0.5154639175257731,0.6305418719211823,0.6108374384236454,0.5960591133004927,0.5862068965517241,0.5665024630541872,0.5615763546798029,0.5566502463054187,0.5566502463054187,0.5467980295566502,0.541871921182266,0.5123152709359606,0.5073891625615764,0.5073891625615764,0.5073891625615764
18,0.0022310039517783003,0.6591928251121076,0.6278026905829597,0.6036036036036037,0.5900900900900901,0.5739910313901345,0.5753424657534246,0.5636363636363636,0.5540540540540541,0.5454545454545454,0.5525114155251142,0.5429864253393665,0.5342465753424658,0.5231481481481481,0.5069767441860465,0.6591928251121076,0.6278026905829597,0.6053811659192825,0.5919282511210763,0.5739910313901345,0.5739910313901345,0.5605381165919282,0.5515695067264574,0.547085201793722,0.5515695067264574,0.5426008968609866,0.5336322869955157,0.5246636771300448,0.5022421524663677
19,0.002461181367056187,0.6585365853658537,0.6382113821138211,0.6285714285714286,0.6244897959183674,0.6163265306122448,0.6188524590163934,0.610655737704918,0.5975103734439834,0.5819672131147541,0.5778688524590164,0.5761316872427984,0.5532786885245902,0.5333333333333333,0.5232067510548524,0.6585365853658537,0.6382113821138211,0.6260162601626016,0.6260162601626016,0.6178861788617886,0.6178861788617886,0.6056910569105691,0.5934959349593496,0.5813008130081301,0.573170731707317,0.5691056910569106,0.5528455284552846,0.532520325203252,0.524390243902439
20,0.002671389122343619,0.6479400749063671,0.6254681647940075,0.599250936329588,0.5977443609022557,0.5924528301886792,0.5849056603773585,0.5767790262172284,0.5735849056603773,0.5665399239543726,0.5622641509433962,0.5555555555555556,0.5458015267175572,0.5285171102661597,0.5330739299610895,0.6479400749063671,0.6254681647940075,0.599250936329588,0.5955056179775281,0.5880149812734082,0.5805243445692884,0.5767790262172284,0.5730337078651685,0.5655430711610487,0.5617977528089888,0.5468164794007491,0.5355805243445693,0.5280898876404494,0.5355805243445693
21,0.002871636832994807,0.6550522648083623,0.6341463414634146,0.6153846153846154,0.6140350877192983,0.6140350877192983,0.5971731448763251,0.5913978494623656,0.5789473684210527,0.5789473684210527,0.5704225352112676,0.5531914893617021,0.5444839857651246,0.5415162454873647,0.5160142348754448,0.6550522648083623,0.6341463414634146,0.6167247386759582,0.6097560975609756,0.6097560975609756,0.5993031358885017,0.5958188153310104,0.578397212543554,0.5749128919860628,0.5714285714285714,0.5505226480836237,0.5435540069686411,0.5365853658536586,0.5156794425087108
22,0.0031217794142661317,0.6442307692307693,0.6270096463022508,0.6089743589743589,0.5916398713826366,0.5811688311688312,0.577922077922078,0.567741935483871,0.5667752442996743,0.564935064935065,0.5544554455445545,0.5394736842105263,0.5247524752475248,0.5185185185185185,0.5121107266435986,0.6442307692307693,0.625,0.6089743589743589,0.592948717948718,0.5769230769230769,0.5737179487179487,0.5673076923076923,0.5641025641025641,0.5576923076923077,0.5544871794871795,0.532051282051282,0.5160256410256411,0.5096153846153846,0.5
23,0.003342138968940122,0.625748502994012,0.6114457831325302,0.5933734939759037,0.5765765765765766,0.5705705705705706,0.5645645645645646,0.5484848484848485,0.5396341463414634,0.5288753799392097,0.5240963855421686,0.5246913580246914,0.5216049382716049,0.5236593059936908,0.5094339622641509,0.625748502994012,0.6077844311377245,0.5898203592814372,0.5748502994011976,0.5688622754491018,0.5658682634730539,0.5449101796407185,0.5329341317365269,0.5269461077844312,0.5239520958083832,0.5239520958083832,0.5149700598802395,0.5149700598802395,0.5029940119760479
24,0.0035925507110048135,0.6629526462395543,0.6267409470752089,0.5994397759103641,0.5910364145658263,0.5821727019498607,0.576271186440678,0.5714285714285714,0.5670391061452514,0.56657223796034,0.5596590909090909,0.5558739255014327,0.5317919075144508,0.518840579710145,0.5345345345345346,0.6629526462395543,0.6267409470752089,0.5988857938718662,0.5933147632311978,0.5821727019498607,0.5738161559888579,0.5710306406685237,0.5654596100278552,0.5682451253481894,0.5626740947075209,0.5431754874651811,0.5292479108635098,0.520891364902507,0.5125348189415042
25,0.0039028881372215438,0.6512820512820513,0.6272493573264781,0.622107969151671,0.6175710594315246,0.6134020618556701,0.599483204134367,0.6025974025974026,0.5902061855670103,0.5751295336787565,0.5800524934383202,0.5613577023498695,0.5549597855227882,0.5398936170212766,0.5340599455040872,0.6512820512820513,0.6282051282051282,0.6205128205128205,0.6153846153846154,0.6128205128205129,0.6,0.6,0.5897435897435898,0.5769230769230769,0.5769230769230769,0.5615384615384615,0.5435897435897435,0.5358974358974359,0.5230769230769231
26,0.004203404757853861,0.6547619047619048,0.638755980861244,0.6109785202863962,0.594272076372315,0.5909090909090909,0.5888077858880778,0.5827338129496403,0.5731414868105515,0.5745192307692307,0.5804878048780487,0.5506172839506173,0.5371287128712872,0.5336658354114713,0.5355329949238579,0.6547619047619048,0.638095238095238,0.611904761904762,0.5928571428571429,0.5880952380952381,0.5880952380952381,0.580952380952381,0.5738095238095238,0.5714285714285714,0.5761904761904761,0.55,0.5357142857142857,0.530952380952381,0.5261904761904762
27,0.004564016334374249,0.6710526315789473,0.6329670329670329,0.6252771618625277,0.6114790286975718,0.6031042128603105,0.5879732739420935,0.5831485587583148,0.5827814569536424,0.5848214285714286,0.5797752808988764,0.5540540540540541,0.5398633257403189,0.5299539170506913,0.5295508274231678,0.6710526315789473,0.631578947368421,0.618421052631579,0.6074561403508771,0.6008771929824561,0.5921052631578947,0.5833333333333334,0.581140350877193,0.5767543859649122,0.5723684210526315,0.5482456140350878,0.5394736842105263,0.5285087719298246,0.5241228070175439
28,0.004914570550612069,0.6659877800407332,0.6435845213849287,0.6311475409836066,0.6180698151950719,0.6078838174273858,0.6,0.5958762886597938,0.588477366255144,0.5916666666666667,0.5867768595041323,0.5750528541226215,0.5662393162393162,0.5574837310195228,0.5462555066079295,0.6659877800407332,0.6435845213849287,0.6272912423625254,0.6130346232179226,0.604887983706721,0.594704684317719,0.5906313645621182,0.5885947046843177,0.5824847250509165,0.5824847250509165,0.5641547861507128,0.560081466395112,0.5458248472505092,0.5356415478615071
29,0.005335014914019178,0.6754221388367729,0.6390977443609023,0.6221804511278195,0.6209523809523809,0.610586011342155,0.6057142857142858,0.6086105675146771,0.5901328273244781,0.5916030534351145,0.5892514395393474,0.571150097465887,0.5604838709677419,0.5508982035928144,0.5404858299595142,0.6754221388367729,0.6397748592870544,0.6210131332082551,0.6191369606003753,0.6078799249530957,0.6022514071294559,0.600375234521576,0.5909943714821764,0.5853658536585366,0.5834896810506567,0.5572232645403377,0.551594746716698,0.549718574108818,0.5384615384615384
30,0.005755870988408176,0.6678260869565218,0.6480836236933798,0.637478108581436,0.6298245614035087,0.6265486725663717,0.6056338028169014,0.6024734982332155,0.6014234875444839,0.5878136200716846,0.5864527629233511,0.5824175824175825,0.5693430656934306,0.5786516853932584,0.5655430711610487,0.6678260869565218,0.6469565217391304,0.6365217391304347,0.6278260869565218,0.6208695652173913,0.6017391304347826,0.6,0.5947826086956521,0.591304347826087,0.5843478260869566,0.5704347826086956,0.5617391304347826,0.5704347826086956,0.56
31,0.006157265573376584,0.6699186991869919,0.6498371335504886,0.6311475409836066,0.6190476190476191,0.6144975288303131,0.6133333333333333,0.6076158940397351,0.5986842105263158,0.6010016694490818,0.5976627712854758,0.576068376068376,0.5627118644067797,0.5666666666666667,0.5533807829181495,0.6699186991869919,0.6504065040650406,0.6308943089430894,0.6146341463414634,0.6113821138211382,0.6048780487804878,0.6016260162601627,0.5983739837398374,0.5951219512195122,0.5967479674796748,0.5707317073170731,0.5560975609756098,0.5495934959349593,0.5479674796747968
32,0.006340144230769231,0.6382306477093207,0.6170886075949367,0.60828025477707,0.604133545310016,0.5996810207336523,0.5861513687600645,0.5787781350482315,0.5700483091787439,0.5698051948051948,0.5668276972624798,0.5500821018062397,0.5459098497495827,0.5303030303030303,0.5310834813499112,0.6382306477093207,0.6161137440758294,0.6066350710900474,0.6018957345971564,0.5971563981042654,0.5829383886255924,0.5797788309636651,0.5687203791469194,0.5639810426540285,0.5639810426540285,0.5434439178515008,0.5387045813586098,0.5197472353870458,0.5165876777251185
33,0.0064635087332524975,0.6248062015503876,0.6068642745709828,0.5909797822706065,0.5808477237048666,0.5689655172413793,0.568075117370892,0.560702875399361,0.5555555555555556,0.554140127388535,0.5550239234449761,0.546644844517185,0.5344262295081967,0.5166666666666667,0.5145299145299145,0.6248062015503876,0.6062015503875969,0.5891472868217055,0.5751937984496124,0.5689922480620155,0.5658914728682171,0.5565891472868217,0.5534883720930233,0.5519379844961241,0.5519379844961241,0.5395348837209303,0.5271317829457365,0.5147286821705427,0.5007751937984496
34,0.0065668768735650624,0.6381679389312978,0.6156202143950995,0.6088957055214724,0.6012364760432767,0.5990712074303406,0.5897832817337462,0.5859375,0.5769828926905132,0.5754716981132075,0.5694006309148265,0.5560897435897436,0.5464926590538336,0.5296052631578947,0.5282392026578073,0.6381679389312978,0.6152671755725191,0.6076335877862595,0.5984732824427481,0.5954198473282443,0.5862595419847328,0.5816793893129771,0.5740458015267176,0.5725190839694656,0.5618320610687023,0.5450381679389313,0.5297709923664122,0.5221374045801527,0.516030534351145
35,0.006710534234758361,0.6457399103139013,0.6206896551724138,0.5984962406015037,0.5924812030075188,0.5809379727685325,0.5883256528417818,0.5846153846153846,0.5839753466872111,0.5751533742331288,0.5674846625766872,0.5588697017268446,0.5530546623794212,0.549520766773163,0.55810147299509,0.6457399103139013,0.6203288490284006,0.5994020926756353,0.5904334828101644,0.5814648729446936,0.5829596412556054,0.5799701046337817,0.5739910313901345,0.5724962630792227,0.5665171898355755,0.5530642750373692,0.5515695067264574,0.5411061285500748,0.5455904334828101
36,0.006674361419180007,0.6360902255639098,0.6253776435045317,0.6015151515151516,0.5969696969696969,0.5948012232415902,0.5960365853658537,0.5897832817337462,0.5825688073394495,0.5780525502318392,0.5793528505392912,0.5678627145085804,0.5748792270531401,0.5625,0.573109243697479,0.6360902255639098,0.6240601503759399,0.6030075187969924,0.5939849624060151,0.5909774436090226,0.5909774436090226,0.5834586466165413,0.5759398496240602,0.5759398496240602,0.5774436090225564,0.5654135338345865,0.5578947368421052,0.5518796992481203,0.562406015037594
37,0.00663774577734932,0.6505295007564297,0.6312594840667678,0.6301369863013698,0.6255707762557078,0.6232558139534884,0.6190476190476191,0.6224961479198767,0.6152647975077882,0.6114551083591331,0.6084905660377359,0.6053459119496856,0.6022727272727273,0.6029654036243822,0.5927750410509032,0.6505295007564297,0.632375189107413,0.6263237518910741,0.6263237518910741,0.6217851739788199,0.6172465960665658,0.6157337367624811,0.6111951588502269,0.6081694402420574,0.6051437216338881,0.5960665658093798,0.5915279878971256,0.5854765506807866,0.5779122541603631
38,0.006661107371424553,0.6742081447963801,0.6706948640483383,0.6606060606060606,0.6520423600605144,0.6534351145038167,0.6507692307692308,0.6536661466458659,0.6477794793261868,0.6391912908242613,0.6409861325115562,0.6314102564102564,0.6285714285714286,0.6340288924558587,0.625,0.6742081447963801,0.6711915535444947,0.6591251885369532,0.6500754147812972,0.6470588235294118,0.6470588235294118,0.6440422322775264,0.6425339366515838,0.6365007541478129,0.6334841628959276,0.6214177978883861,0.6214177978883861,0.6168929110105581,0.6123680241327301
39,0.006894749537669856,0.6749271137026239,0.6612903225806451,0.6535087719298246,0.6475770925110133,0.6484490398818316,0.642962962962963,0.6453055141579732,0.6343283582089553,0.6406015037593985,0.6343283582089553,0.6320610687022901,0.609717868338558,0.6230031948881789,0.6,0.6749271137026239,0.6603498542274052,0.6516034985422741,0.6457725947521866,0.6457725947521866,0.6428571428571429,0.641399416909621,0.6355685131195336,0.6341107871720116,0.6297376093294461,0.619533527696793,0.607871720116618,0.6034985422740525,0.5962099125364432
40,0.007018249459554572,0.6905444126074498,0.6795977011494253,0.6753246753246753,0.6652110625909753,0.6569767441860465,0.6453488372093024,0.6442166910688141,0.6442166910688141,0.6367647058823529,0.6351550960118169,0.6225563909774436,0.6223241590214067,0.6257763975155279,0.6232339089481946,0.6905444126074498,0.6776504297994269,0.670487106017192,0.660458452722063,0.6561604584527221,0.6461318051575932,0.6432664756446992,0.6389684813753582,0.6346704871060171,0.6289398280802292,0.6160458452722063,0.6131805157593123,0.6088825214899714,0.6060171919770774
41,0.006992092396225276,0.6964028776978417,0.679136690647482,0.6661828737300436,0.6618075801749271,0.6506550218340611,0.6452554744525547,0.6469719350073855,0.6366322008862629,0.64,0.6343283582089553,0.6337386018237082,0.637904468412943,0.6261829652996845,0.6170886075949367,0.6964028776978417,0.679136690647482,0.6661870503597123,0.6575539568345323,0.6460431654676259,0.6402877697841727,0.6431654676258993,0.637410071942446,0.6345323741007194,0.6345323741007194,0.6187050359712231,0.6158273381294964,0.6071942446043166,0.6057553956834533
42,0.007175348200627969,0.6942496493688639,0.680731364275668,0.6685472496473907,0.6643059490084986,0.666191155492154,0.6495726495726496,0.6402877697841727,0.6416184971098265,0.6425470332850941,0.6383601756954612,0.6246290801186943,0.6291291291291291,0.6267496111975117,0.639937106918239,0.6942496493688639,0.6802244039270687,0.6661991584852734,0.6619915848527349,0.6619915848527349,0.6451612903225806,0.6409537166900421,0.635343618513324,0.638148667601683,0.6367461430575035,0.6171107994389902,0.6157082748948106,0.6086956521739131,0.6072931276297335
43,0.0071488984655040475,0.6774647887323944,0.6624113475177305,0.6425531914893617,0.6381766381766382,0.6309696092619392,0.632183908045977,0.6333333333333333,0.6197991391678622,0.6231884057971014,0.6193921852387844,0.6156111929307806,0.6009104704097117,0.6052227342549923,0.6178343949044586,0.6774647887323944,0.6633802816901408,0.6394366197183099,0.6394366197183099,0.6323943661971831,0.6281690140845071,0.6211267605633802,0.6169014084507042,0.6183098591549295,0.6140845070422535,0.6028169014084507,0.5929577464788732,0.5943661971830986,0.5915492957746479
44,0.007132135913527889,0.6991525423728814,0.6870554765291608,0.6704384724186704,0.6581196581196581,0.6580829756795422,0.6464646464646465,0.6420289855072464,0.6439942112879884,0.6414814814814814,0.634393063583815,0.6339285714285714,0.6311111111111111,0.6251920122887865,0.631496062992126,0.6991525423728814,0.6850282485875706,0.6694915254237288,0.6581920903954802,0.653954802259887,0.6440677966101694,0.635593220338983,0.6370056497175142,0.635593220338983,0.6313559322033898,0.6271186440677966,0.6186440677966102,0.6101694915254238,0.617231638418079
45,0.007164666404667614,0.7130801687763713,0.689703808180536,0.6789772727272727,0.6718972895863052,0.6718972895863052,0.6666666666666666,0.6676300578034682,0.6604046242774566,0.6532374100719425,0.6570188133140377,0.6548148148148148,0.6422018348623854,0.6365007541478129,0.6232558139534884,0.7130801687763713,0.6891701828410689,0.679324894514768,0.6722925457102672,0.6722925457102672,0.6624472573839663,0.6652601969057665,0.6511954992967651,0.6526019690576652,0.6526019690576652,0.6455696202531646,0.6371308016877637,0.6272855133614628,0.620253164556962
46,0.007367986050215194,0.707250341997264,0.6964285714285714,0.6873278236914601,0.6837725381414702,0.6736111111111112,0.6717663421418637,0.658774373259053,0.6601671309192201,0.6544428772919605,0.6494992846924177,0.638205499276411,0.6422287390029325,0.6443452380952381,0.6579352850539292,0.707250341997264,0.6963064295485636,0.6867305061559508,0.6812585499316005,0.6730506155950753,0.6689466484268126,0.6607387140902873,0.655266757865937,0.6511627906976745,0.6456908344733242,0.6347469220246238,0.6306429548563611,0.6361149110807114,0.6292749658002736
47,0.007630586859665746,0.7186261558784677,0.7118193891102258,0.7,0.6958831341301461,0.684,0.6802168021680217,0.6774628879892037,0.6725304465493911,0.6734143049932524,0.6730245231607629,0.6756373937677054,0.6595441595441596,0.6491994177583698,0.6415929203539823,0.7186261558784677,0.7093791281373845,0.6974900924702774,0.6922060766182299,0.6829590488771466,0.6776750330250991,0.6763540290620872,0.6723910171730515,0.6710700132100397,0.667107001321004,0.6631439894319683,0.6512549537648613,0.6420079260237781,0.6301188903566711
48,0.007742794059825182,0.7174479166666666,0.7019607843137254,0.6933158584534731,0.6846965699208444,0.6851851851851852,0.681757656458056,0.6702269692923899,0.672,0.6671087533156499,0.6648721399730821,0.660300136425648,0.6475524475524476,0.6505681818181818,0.6424418604651163,0.7174479166666666,0.7005208333333334,0.69140625,0.68359375,0.6783854166666666,0.6770833333333334,0.6705729166666666,0.6692708333333334,0.6614583333333334,0.66015625,0.6536458333333334,0.6419270833333334,0.6315104166666666,0.6236979166666666
49,0.007945070124318165,0.7170050761421319,0.6938775510204082,0.6841432225063938,0.6794871794871795,0.6696542893725992,0.6606217616580311,0.6627140974967062,0.6644823066841415,0.6540469973890339,0.6539473684210526,0.632,0.6299319727891156,0.634180790960452,0.6160458452722063,0.7170050761421319,0.6916243654822335,0.682741116751269,0.6776649746192893,0.666243654822335,0.6611675126903553,0.6560913705583756,0.6560913705583756,0.649746192893401,0.6446700507614214,0.6269035532994924,0.6269035532994924,0.6205583756345178,0.6154822335025381
50,0.008239126269400269,0.7086903304773562,0.6937269372693727,0.6855733662145499,0.6766169154228856,0.6658385093167701,0.655819774718398,0.6486146095717884,0.6510745891276865,0.6434892541087232,0.6438529784537389,0.6381322957198443,0.6213720316622692,0.6233062330623306,0.5962314939434724,0.7086903304773562,0.6915544675642595,0.6817625458996328,0.6731946144430845,0.6585067319461444,0.653610771113831,0.6499388004895961,0.642594859241126,0.6389228886168911,0.642594859241126,0.627906976744186,0.6132190942472461,0.6119951040391677,0.5960832313341493
51,0.008230950795860316,0.7132352941176471,0.6921182266009852,0.6794081381011098,0.6724565756823822,0.6658322903629537,0.6620603015075377,0.6507537688442211,0.6420525657071339,0.6424010217113666,0.6333754740834386,0.6114732724902217,0.6053333333333333,0.6182065217391305,0.6022253129346314,0.7132352941176471,0.6899509803921569,0.6776960784313726,0.6703431372549019,0.6629901960784313,0.6519607843137255,0.6519607843137255,0.6409313725490197,0.6311274509803921,0.6286764705882353,0.6066176470588235,0.5955882352941176,0.6004901960784313,0.5931372549019608
52,0.008283808735836302,0.7125456760048721,0.6982758620689655,0.6863468634686347,0.6728624535315985,0.666256157635468,0.657213316892725,0.6616352201257861,0.6591478696741855,0.6590621039290241,0.6506935687263556,0.6464516129032258,0.6317169069462647,0.6347941567065073,0.6400541271989174,0.7125456760048721,0.6954933008526187,0.6833130328867235,0.6699147381242387,0.6626065773447016,0.6577344701583435,0.6577344701583435,0.6540803897685749,0.6516443361753959,0.6467722289890377,0.6358099878197321,0.6345919610231425,0.6272838002436053,0.6248477466504263
53,0.008387754484067304,0.6835138387484958,0.6670687575392038,0.6524390243902439,0.6489746682750301,0.6471306471306472,0.6441717791411042,0.6400996264009963,0.6419753086419753,0.6353522867737948,0.6389578163771712,0.630012936610608,0.615686274509804,0.6199460916442049,0.6193029490616622,0.6835138387484958,0.6654632972322503,0.6534296028880866,0.6498194945848376,0.6425992779783394,0.6401925391095066,0.6365824308062575,0.6341756919374247,0.6341756919374247,0.631768953068592,0.6197352587244284,0.6089049338146811,0.6040914560770156,0.5980746089049338
