,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
33,99037,420,173,255,115,29911,51,29911,1,0,51,29133,641,86,1,0.35542416687750744,True,3.850410422507158,3.020076242549132,0.0,0.3095915151179035,1.1696127320984806,3.1118311694719667,6.86753762955061,7.323623830909234,10.802298936170583,33,0.07369942196531792,0.9970567096752113,963,29911
34,98987,406,186,306,115,29943,53,29943,1,0,53,29229,602,59,1,0.3692543748344282,True,4.415196660724398,3.2224496218112453,0.0,0.278724430197562,1.1660171530379708,3.722746291874519,7.540951998250124,8.189956949929739,10.249801140491194,34,0.08091603053435115,0.9979855230811254,1013,29943
35,98938,390,205,359,108,29844,55,29844,1,0,55,29144,569,76,1,0.3790972341897718,True,4.043752291121267,2.928712880032337,0.0,0.34444654932552965,1.48076072052649,3.648828764238648,6.788063193152031,7.477870678678444,11.209210763041522,35,0.08814102564102565,0.9973990417522245,1062,29844
36,98891,371,223,413,102,29868,53,29868,1,0,53,29129,603,83,1,0.38520719404733633,True,3.60300974528675,2.999525704455718,0.0,0.1537492483136174,0.7284751247930308,2.9447692772901024,6.580387132406466,7.236587428932537,9.496871514125816,36,0.08079268292682927,0.9971587019033274,1109,29868
37,98847,342,243,466,102,29894,38,29894,1,0,38,29180,620,56,1,0.3777252350106308,True,3.683790634055271,3.246558828952532,0.0,0.0,0.44240165153579025,2.440755948109638,7.155287924691661,7.602706200626557,9.146768861874,37,0.057750759878419454,0.9980845532904639,1153,29894
38,98806,322,274,500,98,29792,38,29792,1,0,38,29087,604,63,1,0.35605624896486976,True,3.5706037776569324,3.063100949161838,0.0,0.0,0.689308222658284,3.2286532401036627,6.801620221435614,7.449229682745314,9.106018056258037,38,0.059190031152647975,0.9978387650085764,1194,29792
39,98768,297,307,537,91,29823,36,29823,1,0,36,29175,565,47,1,0.35649091049973286,True,3.8507564394713363,3.2653655825051673,0.0,0.006852099294668452,0.3957725908488983,3.191176139432599,7.067490913146191,7.632897689569496,9.422297537814158,39,0.059900166389351084,0.9983916227499829,1232,29823
40,98733,280,325,570,92,29859,36,29859,1,0,36,29187,595,41,1,0.3302629119905417,True,3.896385788982264,3.313474597388096,0.0,0.0,0.6932161067339248,4.4854646527578,7.001505784903156,7.5362707112131115,10.086603184097937,40,0.05705229793977813,0.9985972355275763,1267,29859
41,98700,250,360,601,89,29760,32,29760,1,0,32,29128,561,39,1,0.31641576445550246,True,4.018563756879053,3.0456795386600355,0.0,0.0,1.0804580709163378,3.6319743415537173,6.985508118592896,7.365610841477347,8.780081005486402,41,0.05396290050590219,0.9986628724243152,1300,29760
42,98670,231,387,624,88,29796,29,29796,1,0,29,29141,592,34,1,0.3230996628106289,True,4.1565820103927,3.319808931470185,0.0,0.0,0.740310047107555,4.178281352746969,7.335800682605998,7.739692404641063,11.095607618712831,42,0.04669887278582931,0.998834618680377,1330,29796
43,98642,217,422,633,86,29840,33,29840,1,0,33,29199,579,29,1,0.3204227725979607,True,4.2196858709653,3.2735913868570106,0.0,0.0,0.38581808667360085,5.711291383017862,7.015805404657354,7.648275026834589,9.287664906783858,43,0.05392156862745098,0.9990078007390174,1358,29840
44,98616,197,461,650,76,29746,27,29746,1,0,27,29100,595,24,1,0.312082536081789,True,4.227907021881321,3.244463249469913,0.0,0.0,0.3078612862876207,5.275278048172188,7.085481549189414,7.610491479207655,9.336106032007029,44,0.04340836012861737,0.9991759373712402,1384,29746
45,98593,183,501,653,70,29799,32,29799,1,0,32,29193,551,23,1,0.3204328052675447,True,4.646491642885911,2.948008259073361,0.0,0.3236275090726073,1.6544867171379698,5.7898042235724905,7.13144365338296,7.430939689595976,9.213784981995333,45,0.0548885077186964,0.9992127601314348,1407,29799
46,98571,166,543,655,65,29828,26,29828,1,0,26,29193,592,17,1,0.3118500380169951,True,5.084279269367227,3.121344118992945,0.0,0.5937268803319204,2.815045771999416,6.795529591517832,7.559785332514424,7.793883902692819,10.295803888871632,46,0.042071197411003236,0.9994180075316672,1429,29828
47,98551,148,591,647,63,29757,16,29757,1,0,16,29143,576,22,1,0.3329550280401388,True,3.8499046206629246,3.1532013343414618,0.0,0.3100563846845446,0.8900061136535042,3.758386155134069,7.3914960404224175,7.783574623226746,9.077966110057863,47,0.02702702702702703,0.9992456711812103,1449,29757
48,98533,146,621,639,61,29798,19,29798,1,0,19,29188,570,21,1,0.3120148106165166,True,4.189229777806043,3.1743346018520606,0.0,0.0,0.7662598794784878,4.56918510749511,6.9669032221111635,7.6784756179693705,9.237993195286696,48,0.03225806451612903,0.9992810435139854,1467,29798
49,98516,132,677,618,57,29842,16,29842,1,0,16,29213,603,10,1,0.3306141726648175,True,5.345702699349466,2.736408171855127,0.0,2.1005302827912087,3.636730277767955,6.104194895961482,7.556389290134697,7.837452563279022,9.224751785215197,49,0.025848142164781908,0.9996578037846902,1484,29842
50,98500,128,726,592,54,29774,18,29774,1,0,18,29131,610,15,1,0.32586727116117575,True,4.402038671345729,3.0314076127170657,0.0,0.4120263983172631,0.9564500246450435,5.344182033932888,6.927586549109283,7.432605851804387,9.01895453563799,50,0.028662420382165606,0.9994853496191587,1500,29774
51,98485,116,783,564,52,29827,19,29827,1,0,19,29194,602,12,1,0.33137032811411404,True,4.768879051178887,2.8191876496910373,0.0,0.25612373070328315,2.4682952915438303,5.738475779253557,6.988661781150228,7.593677853668336,8.37728556837705,51,0.030595813204508857,0.999589125522153,1515,29827
52,98471,104,835,538,52,29875,8,29875,1,0,8,29311,541,15,1,0.3336492327364044,True,3.8485868543171335,2.877377354265876,0.0,0.3162739439178489,1.2060317493018728,4.259588930363192,7.186410495628822,7.407324716831092,8.260689089325568,52,0.014571948998178506,0.9994885084907591,1529,29875
53,98459,103,890,502,46,29797,11,29797,1,0,11,29149,624,13,1,0.3195896382456613,True,4.275488693149732,3.104824420110221,0.0,0.14871844362693784,0.5174475623943383,4.427251536770621,7.05092534917563,7.503196332423556,8.860789299262274,53,0.01732283464566929,0.9995542143885879,1541,29797
54,98447,92,945,469,47,29859,11,29859,1,0,11,29245,595,8,1,0.3389647603626427,True,4.987656244957044,3.110209404542589,0.0,1.2016844186426945,1.6927078892286738,6.139003892602886,7.537616546238789,7.990860203335313,8.82752091417701,54,0.018151815181518153,0.9997265237753393,1553,29859
55,98436,89,989,444,42,29913,16,29913,1,0,16,29293,590,14,1,0.358297067632903,True,4.127758724747329,3.2019221647318385,0.0,0.0,0.32752895185487935,5.247022940183434,7.13739291874535,7.62409656416921,8.431796082886812,55,0.026402640264026403,0.9995222984269969,1564,29913
56,98425,79,1018,436,42,29828,8,29828,1,0,8,29251,563,6,1,0.3522239333662244,True,4.108998812606377,3.238210300594673,0.0,0.0,0.2142959077947522,5.781880377496789,6.372417247351434,7.466865628291414,8.973210734660874,56,0.014010507880910683,0.9997949208736371,1575,29828
57,98416,77,1064,403,40,29879,9,29879,1,0,9,29248,614,8,1,0.34992498481538586,True,4.639369983379354,3.8569704284548325,0.0,0.0,0.8351837548170213,6.220704132670032,7.7044029753319485,8.620929253708937,10.545516767233728,57,0.014446227929373997,0.9997265518184304,1584,29879
58,98407,73,1102,380,38,29934,11,29934,1,0,11,29331,581,11,1,0.34528762631940985,True,3.972168791236048,3.1240622626631347,0.0,0.0,0.07387017006571456,5.070256312629568,6.955074282833419,7.227196110480483,7.818985934576467,58,0.018581081081081082,0.9996251107627292,1593,29934
59,98398,67,1136,362,37,29858,4,29858,1,0,4,29273,576,5,1,0.3395543595581835,True,3.7777273983818733,3.1987464775447916,0.0,0.08777908614158403,0.26008026192919753,4.65911716507468,6.219488254087802,6.892162805570715,8.85033237582234,59,0.006896551724137931,0.9998292233076029,1602,29858
60,98390,67,1173,333,37,29903,10,29903,1,0,10,29278,608,7,1,0.37493572127126656,True,5.167666321461311,3.3549731578827244,0.0,1.066745363843281,1.8853668447320129,5.293484860563105,8.151722148501076,8.466870812299842,10.61798800987108,60,0.016181229773462782,0.9997609697797507,1610,29903
61,98382,63,1213,306,36,29953,6,29953,1,0,6,29314,622,11,1,0.36278676217986244,True,3.864069431022541,2.9507380789966833,0.0,0.0,1.8377575054101618,3.579024649713175,6.714376916219206,7.680553651714201,8.436322159944176,61,0.009554140127388535,0.9996248934356351,1618,29953
62,98375,61,1256,277,31,29884,7,29884,1,0,7,29280,594,3,1,0.3573134063394969,True,5.174473832901955,3.4939065065219053,0.0,0.0,1.4082945522329238,6.8598642917999975,7.6775260574575235,8.25583928859533,8.877069376441733,62,0.011647254575707155,0.9998975514803811,1625,29884
63,98368,57,1280,264,31,29926,5,29926,1,0,5,29345,569,7,1,0.3618465032271437,True,3.595579279859391,3.183463073010864,0.0,0.2062378562983029,0.8102105522100171,2.4161904797974967,7.266771924019597,7.453719092102494,8.047257758301667,63,0.008710801393728223,0.9997615153992914,1632,29926
64,98361,57,1298,253,31,29971,9,29971,1,0,9,29362,590,10,1,0.357634881826236,True,4.137841747678824,2.8500838849915056,0.0,0.9207850796268838,1.7930218442996566,3.7069760898840145,6.945117450744888,7.292087792114827,8.231341337889008,64,0.015025041736227046,0.9996595396976713,1639,29971
65,98354,53,1325,242,26,29898,8,29898,1,0,8,29276,611,3,1,0.37540013693299357,True,6.280343555251988,3.362764699258363,0.0,1.6843738334425546,4.7285597499133765,8.163474138502126,8.613113271161637,8.75445035461491,9.277524575386204,65,0.012924071082390954,0.9998975374842037,1646,29898
66,98348,50,1354,225,23,29944,7,29944,1,0,7,29310,624,3,1,0.3395767036884318,True,5.129274293856833,2.729312885917938,0.0,1.605322738532993,3.569127181914669,6.127644245035292,7.277026926759202,7.553089327948199,8.119480181102208,66,0.011093502377179081,0.999897656329956,1652,29944
67,98342,44,1388,203,23,29989,7,29989,1,0,7,29371,604,7,1,0.352518169533272,True,4.323629511686252,3.205917340549307,0.0,0.05112636177530295,1.3616587490181782,5.5024868656081,6.906823926267858,7.602587436947846,8.583210874543544,67,0.011456628477905073,0.9997617264619784,1658,29989
68,98337,41,1415,190,17,29909,6,29909,1,0,6,29311,590,2,1,0.3099077056578615,True,5.170622228855303,3.033950111603647,0.0,0.3011756651068273,4.517634976602405,6.459661625678693,7.233254401921712,7.512862937334632,7.755912091067276,68,0.010067114093959731,0.9999317708866373,1663,29909
69,98332,35,1440,176,17,29963,5,29963,1,0,5,29359,595,4,1,0.2509965013101069,True,4.389779337096112,2.821600121825017,0.0,0.9171207642950306,2.297408346770857,5.0560640814774,6.97519746175763,7.025999809047843,8.002240885784285,69,0.008333333333333333,0.99986377413752,1668,29963
70,98328,30,1464,162,16,30007,6,30007,1,0,6,29405,591,5,1,0.2800510549444274,True,4.758386627856063,3.378056020669358,0.0,0.3523871197191915,1.0591264425880207,6.353857600155466,7.3533470568060535,7.937688471660411,9.035995806895178,70,0.010050251256281407,0.999829989799388,1672,30007
71,98324,28,1477,156,15,29920,3,29920,1,0,3,29287,626,4,1,0.28180959734868843,True,4.338854120786551,3.9326334828055756,0.0,0.0,0.0,4.99796446014245,8.194618861450136,8.382774908550676,8.984776662463135,71,0.0047694753577106515,0.9998634392816906,1676,29920
72,98321,27,1492,146,14,29975,3,29975,1,0,3,29366,604,2,1,0.27224058246537897,True,4.6419719859918445,3.4149520328605645,0.31013614160042174,0.5229183501716008,0.6647731558857202,6.816353263115489,7.407923067317993,7.649023561206635,8.010674302039597,72,0.004942339373970346,0.9999318986652138,1679,29975
73,98318,26,1507,138,11,30010,5,30010,1,0,5,29396,604,5,1,0.31316055937143206,True,3.5339655523797227,3.3272483837835516,0.0,0.0,0.02807628107106207,3.2316576489184663,7.00593007370819,7.2496727904051195,7.421784864601575,73,0.008210180623973728,0.9998299377572192,1682,30010
74,98315,23,1521,130,11,29928,4,29928,1,0,4,29330,591,3,1,0.2625408980605707,True,4.535679578310356,4.1721887078236755,0.0,0.0,0.19013960889073303,5.79898026204018,7.01740882937556,7.929947272980947,11.535679909599725,74,0.0067226890756302525,0.999897726110524,1685,29928
75,98312,20,1535,123,10,29985,1,29985,1,0,1,29381,600,3,1,0.2820002909182584,True,2.2141588853869845,3.8072447852168874,0.0,0.0,0.0,0.024111707262384638,2.238270592649369,4.866327206398888,8.80841212702317,75,0.0016638935108153079,0.9998979036210183,1688,29985
76,98310,21,1545,117,7,30017,4,30017,1,0,4,29423,586,4,1,0.28097879059742353,True,3.922913285731727,3.6809470641596524,0.0,0.0,0.0,4.000085411224618,7.317903374069628,7.9404693323002435,8.302638745100598,76,0.006779661016949152,0.9998640704115268,1690,30017
77,98308,18,1557,110,7,29933,2,29933,1,0,2,29385,545,1,1,0.30363787500749534,True,6.3680502822128275,1.461106366619268,4.315024566079957,5.178095020006319,5.753475322623894,7.191926079167829,7.394563140279262,7.475617964723835,7.597200201390693,77,0.003656307129798903,0.9999659701898863,1692,29933
78,98306,18,1567,102,7,29999,2,29999,1,0,2,29439,557,1,1,0.32848271768998905,True,5.341560128655989,1.126893451575752,3.842098265567487,4.376610076955672,4.732951284547797,5.623804303528106,6.091291060200242,6.278285762869097,6.558777816872379,78,0.0035778175313059034,0.9999660326086957,1694,29999
79,98304,18,1576,95,7,30023,3,30023,1,0,3,29435,584,1,1,0.3651270627159821,True,5.558178920224867,2.7755460805830134,0.9891997860651546,3.2883272186864274,4.821078840433943,6.3979096089445475,7.135009688735471,7.66008448401937,8.447696676945217,79,0.005110732538330494,0.9999660279929338,1696,30023
80,98302,17,1587,89,5,29936,2,29936,1,0,2,29314,619,1,1,0.3786111891615628,True,4.702140785882042,2.3730567713435624,1.4641373149938202,2.6920581574329696,3.510672052392403,5.557206789790985,6.321142521326153,6.62671681394022,7.0850782528613205,80,0.00322061191626409,0.9999658877707658,1698,29936
81,98300,17,1594,85,4,30005,2,30005,1,0,2,29381,620,2,1,0.3605187201077976,True,4.928243734629947,3.050353705306363,0.0,2.1854256094231665,3.6423760157052776,5.9116183803989895,7.197486099323658,7.47438693068292,7.889738177721811,81,0.003215434083601286,0.9999319334308954,1700,30005
82,98298,16,1602,81,3,30029,0,30029,1,0,0,29420,607,2,1,0.3624489205136841,True,0.4238867497538267,0.4238867497538267,0.0,0.127166024926148,0.21194337487691334,0.4238867497538267,0.6358301246307401,0.7206074745815053,0.8477734995076533,82,0.0,0.9999320236557678,1702,30029
83,98296,18,1610,73,3,29943,1,29943,1,0,1,29306,634,2,1,0.34003464361388563,True,2.8495131513726597,3.015769992427495,0.0,0.4578260579913582,0.763043429985597,1.526086859971194,4.274269727058989,5.373542873894107,7.022452594146785,83,0.0015748031496062992,0.999931759246622,1704,29943
84,98294,18,1620,66,2,30009,3,30009,1,0,3,29369,634,3,1,0.33330252445125214,True,3.8000567418855127,3.193018709850661,0.0,0.0,0.5390568099917795,4.121847800187087,6.768306753165472,7.136787654777199,7.56139196685396,84,0.004709576138147566,0.9998978619093014,1706,30009
85,98292,16,1625,65,2,30037,1,30037,1,0,1,29430,604,2,1,0.3436110163149387,True,2.6586185910291573,2.3195301371347488,0.7063472129501521,0.8999878329830822,1.0290815796717023,1.3518159463932524,3.63475428006866,4.547929613538823,5.917692613744068,85,0.001652892561983471,0.9999320467518348,1708,30037
86,98290,17,1628,63,2,29945,2,29945,1,0,2,29328,615,0,1,0.36201449538261554,True,7.114656218769214,1.1756513718646935,5.939004846904521,6.291700258463929,6.526830532836868,7.114656218769214,7.702481904701561,7.9376121790745,8.290307590633908,86,0.0032414910858995136,1.0,1710,29945
87,98288,17,1635,58,2,30014,3,30014,1,0,3,29426,583,2,1,0.39849148586960237,True,6.419841521395303,1.2968208659808431,4.836766615560584,4.930025975226448,4.992198881670357,6.74922434775488,7.476641708291668,7.703735446454612,8.044376053699029,87,0.005119453924914676,0.9999320375152916,1712,30014
88,98286,16,1640,57,1,30041,3,30041,1,0,3,29450,587,1,1,0.445481871636946,True,5.475556414075097,3.0724348652566316,0.564920926392651,2.6954254944181413,4.115761873101802,6.368439740191476,7.72823428116477,8.077110668508777,8.600425249524784,88,0.005084745762711864,0.9999660452955758,1714,30041
89,98284,15,1646,54,1,29948,1,29948,1,0,1,29325,620,2,1,0.4227065113707967,True,3.630390724841147,3.814140792777076,0.9237885938454075,0.9295504003304925,0.9333916046538826,0.9429946154623577,4.983691790339016,6.599970660289679,9.024388965215675,89,0.001610305958132045,0.9999318034575647,1716,29948
90,98282,14,1653,49,2,30012,2,30012,1,0,2,29388,621,1,1,0.4562104250398339,True,5.78491176256789,3.108389782859288,1.4318664219036223,3.2316016675911072,4.431425164716098,7.430983907528573,7.961434432900024,8.173614643048605,8.491884958271475,90,0.0032102728731942215,0.9999659736636156,1718,30012
91,98280,14,1662,42,2,30048,0,30048,1,0,0,29406,639,3,1,0.36342225083238755,True,1.1635561056217083,1.3571187177553792,0.0,0.1270483919505449,0.21174731991757487,0.42349463983514973,1.7453341584325623,2.274069965871527,3.067173677029975,91,0.0,0.9998979904110986,1720,30048
92,98278,14,1667,39,2,29954,2,29954,1,0,2,29335,616,1,1,0.3715805712846573,True,6.4332698143553175,2.1810906210174323,3.4037670338623967,4.616349154280421,5.424737234559103,7.445707435255811,7.948021204601779,8.148946712340166,8.450334973947747,92,0.003236245954692557,0.9999659121898009,1722,29954
93,98276,14,1672,36,2,30014,2,30014,1,0,2,29385,627,0,1,0.3918823201480363,True,6.215368473261689,0.12976409633213182,6.085604376929557,6.124533605829196,6.1504864250956235,6.215368473261689,6.280250521427754,6.306203340694181,6.3451325695938205,93,0.003179650238473768,1.0,1724,30014
94,98274,13,1675,35,3,30051,3,30051,1,0,3,29464,581,3,1,0.3750602387565422,True,4.257803665170939,2.9829942735199917,0.2820683532776485,1.110029495835948,1.6665638835194,4.473823634554507,6.69592548417155,7.123482551585671,8.149669634754042,94,0.005136986301369863,0.9998981911969321,1726,30051
95,98272,11,1679,35,3,29957,2,29957,1,0,2,29386,569,0,1,0.3579684733625841,True,9.463705129411316,0.1861529612194337,9.277552168191882,9.333398056557712,9.370628648801599,9.463705129411316,9.556781610021032,9.594012202264919,9.64985809063075,95,0.0035026269702276708,1.0,1728,29957
96,98271,9,1682,35,3,30013,1,30013,1,0,1,29434,577,1,1,0.3135255502016806,True,5.239960439931832,1.5520114727579661,3.6879489671738663,4.153552409001256,4.463954703552849,5.239960439931832,6.015966176310815,6.326368470862408,6.791971912689799,96,0.0017301038062283738,0.9999660268387973,1729,30013
97,98270,8,1685,34,3,30051,2,30051,1,0,2,29475,573,1,1,0.3419373457770948,True,5.746925676174894,4.0584759244604385,0.1406420667201473,2.34399739472421,3.812900946726919,7.485159826733691,8.550067480902268,8.976030542569697,9.614975135070843,97,0.0034782608695652175,0.9999660740941784,1730,30051
98,98269,7,1689,32,3,29958,1,29958,1,0,1,29383,573,1,1,0.36260992409809945,True,3.5181506522310153,3.5181506522310153,0.0,1.0554451956693045,1.7590753261155077,3.5181506522310153,5.277225978346523,5.980856108792726,7.036301304462031,98,0.0017421602787456446,0.9999659678736728,1731,29958
99,98268,7,1693,29,3,30016,0,30016,1,0,0,29467,547,2,1,0.25301755167011897,True,2.3345256683471725,2.3345256683471725,0.0,0.7003577005041517,1.1672628341735862,2.3345256683471725,3.5017885025207587,3.968693636190193,4.669051336694345,99,0.0,0.9999321320709899,1732,30016
100,98267,6,1696,27,4,30053,0,30053,1,0,0,29485,567,1,1,0.1260127448380626,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.9999660855999457,1733,30053
101,98266,6,1701,25,2,29958,4,29958,1,0,4,29313,641,0,1,0.1762338904253347,True,7.394833777843524,1.108518079438683,6.309591910009691,6.534859374396545,6.685037683987781,7.019804718075786,7.729600811931528,8.329813993244048,9.230133765212832,101,0.006201550387596899,1.0,1734,29958
102,98265,3,1702,28,2,30019,1,30019,1,0,1,29389,629,0,1,0.2172681966119857,True,7.136445059048585,0.0,7.136445059048585,7.136445059048585,7.136445059048585,7.136445059048585,7.136445059048585,7.136445059048585,7.136445059048585,102,0.0015873015873015873,1.0,1735,30019
103,98265,2,1703,28,2,30055,0,30055,1,0,0,29466,588,1,1,0.2631305402626172,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.0,0.9999660637323107,1735,30055
104,98265,2,1706,25,2,29957,0,29957,1,0,0,29346,611,0,1,0.3089928839132487,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.0,1.0,1735,29957
105,98265,2,1706,25,2,30018,0,30018,1,0,0,29448,570,0,1,0.3548552275638802,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,1.0,1735,30018
106,98265,2,1708,23,2,30056,1,30056,1,0,1,29413,642,0,1,0.5570690221244011,True,8.301888412627411,0.0,8.301888412627411,8.301888412627411,8.301888412627411,8.301888412627411,8.301888412627411,8.301888412627411,8.301888412627411,106,0.0015552099533437014,1.0,1735,30056
107,98265,1,1710,23,1,29958,0,29958,1,0,0,29361,597,0,1,0.5999204853647397,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.0,1.0,1735,29958
