,p,sep1,sed1,time
70,0.061033821549508385,0.6637700534759359,0.6637700534759359,70
71,0.06421868458404387,0.6636985212275401,0.6636985212275401,71
72,0.06758760314522644,0.6633888048411498,0.6633888048411498,72
73,0.07096120173255921,0.6627705627705628,0.6627705627705628,73
74,0.07492644722139642,0.6549459570392666,0.6549459570392666,74
75,0.07870451162551968,0.6578844398069649,0.6578844398069649,75
76,0.08268497487075654,0.6580484773151025,0.6580484773151025,76
77,0.08647235601663167,0.6594858367055463,0.6594858367055463,77
78,0.09078823977988232,0.6603859250851305,0.6603859250851305,78
79,0.09487340922930837,0.6626414273281114,0.6626414273281114,79
80,0.09838049143708116,0.6619362976978871,0.6619362976978871,80
81,0.10252584902923685,0.6646119644300728,0.6646119644300728,81
82,0.10669988063729306,0.6676070038910505,0.6676070038910505,82
83,0.11138593282341204,0.6622504198544504,0.6622504198544504,83
84,0.11571418159859236,0.6653770019794853,0.6653770019794853,84
85,0.12163414964427453,0.6613856298706859,0.6613856298706859,85
86,0.1262222036710459,0.6628637566137566,0.6628637566137566,86
87,0.13136160247564085,0.6565061679267807,0.6565061679267807,87
88,0.1357692227088878,0.6525430269352474,0.6525430269352474,88
89,0.1400340214629229,0.646745650869826,0.646745650869826,89
90,0.1450083072199205,0.646120377084844,0.646120377084844,90
91,0.14878079622331344,0.6482753736100291,0.6482753736100291,91
92,0.15285488126649077,0.6480701512117655,0.6480701512117655,92
93,0.15713757200993606,0.6494685860352483,0.6494685860352483,93
94,0.16087435631185235,0.6448001053810183,0.6448001053810183,94
95,0.16398160636343362,0.6397901690305032,0.6397901690305032,95
96,0.16695400463997617,0.6342427332993371,0.6342427332993371,96
97,0.16959008172758894,0.6359861591695501,0.6359861591695501,97
98,0.1721111704970604,0.6370411775666107,0.6370411775666107,98
99,0.17497804339909603,0.6365305747689294,0.6365305747689294,99
100,0.17705941677574405,0.6329152275343877,0.6329152275343877,100
101,0.1783483990240442,0.6303260411016693,0.6303260411016693,101
102,0.17905947471005676,0.628097185470291,0.628097185470291,102
103,0.17988876193761183,0.6226856012942656,0.6226856012942656,103
104,0.18033777585927804,0.6184549099395608,0.6184549099395608,104
105,0.18033584024896265,0.6157948349212056,0.6157948349212056,105
106,0.1801460643765215,0.607987987987988,0.607987987987988,106
107,0.17953853982827878,0.6037872391750091,0.6037872391750091,107
108,0.17860778410690692,0.6034681379979385,0.6034681379979385,108
109,0.17725766990711672,0.6016245266886527,0.6016245266886527,109
110,0.1758747199705631,0.6008245646421758,0.6008245646421758,110
111,0.17342059714409347,0.597342648618302,0.597342648618302,111
112,0.1709827752127418,0.5962815405046481,0.5962815405046481,112
113,0.1685944695479212,0.5932290330854065,0.5932290330854065,113
114,0.16545138326257683,0.5920605902324366,0.5920605902324366,114
115,0.16220564259261258,0.587765426346269,0.587765426346269,115
116,0.15875053949072077,0.5846530279344797,0.5846530279344797,116
117,0.15498560755522495,0.5813160823594881,0.5813160823594881,117
118,0.151190719817326,0.5759065327349149,0.5759065327349149,118
119,0.147180000215144,0.5725771086098523,0.5725771086098523,119
120,0.1432331392475775,0.5694142353558839,0.5694142353558839,120
121,0.1395244022835558,0.5629133979387787,0.5629133979387787,121
122,0.13486976096044592,0.5634239389604196,0.5634239389604196,122
123,0.1306316431713818,0.5536709275647329,0.5536709275647329,123
124,0.1256048968604117,0.5521347167885695,0.5521347167885695,124
125,0.12104954402431871,0.5485945898317033,0.5485945898317033,125
126,0.11639569425368129,0.5473838272960118,0.5473838272960118,126
127,0.11212668721436922,0.5440758293838862,0.5440758293838862,127
128,0.10765067911714771,0.5413504189255791,0.5413504189255791,128
129,0.10315492838376134,0.5392831467597823,0.5392831467597823,129
130,0.0986892177589852,0.5400599828620394,0.5400599828620394,130
131,0.09449624504261243,0.5401272463444581,0.5401272463444581,131
132,0.0902402829086546,0.5454863540937719,0.5454863540937719,132
133,0.08610551075268817,0.5463414634146342,0.5463414634146342,133
134,0.08283285643912,0.539288877641402,0.539288877641402,134
135,0.07940742600671667,0.5321475625823452,0.5321475625823452,135
136,0.07609921082299888,0.5248285322359396,0.5248285322359396,136
137,0.07298327466622233,0.523972602739726,0.523972602739726,137
138,0.0698919143629183,0.5213382899628253,0.5213382899628253,138
139,0.06682916709884866,0.5168399813751358,0.5168399813751358,139
140,0.06356699899576565,0.5218241042345277,0.5218241042345277,140
141,0.06082805509345843,0.5182605741464243,0.5182605741464243,141
142,0.05794724190936008,0.5150436175894606,0.5150436175894606,142
143,0.054761070699993815,0.5153339604891816,0.5153339604891816,143
144,0.052199045503167944,0.5113300492610837,0.5113300492610837,144
145,0.049506475898973924,0.5132780082987551,0.5132780082987551,145
146,0.0472,0.5043459365493264,0.5043459365493264,146
147,0.044815114599235664,0.5004572473708276,0.5004572473708276,147
148,0.04272717038674485,0.49293413173652695,0.49293413173652695,148
149,0.040419528949950934,0.49645928174001014,0.49645928174001014,149
150,0.03824673534606863,0.49466097170315004,0.49466097170315004,150
151,0.03639182407898495,0.5025224215246636,0.5025224215246636,151
152,0.03427127692088266,0.510998810939358,0.510998810939358,152
153,0.03225510951876883,0.502366677185232,0.502366677185232,153
154,0.030471928397070788,0.5036715620827771,0.5036715620827771,154
155,0.028967830461960664,0.5,0.5,155
156,0.027620382217348038,0.5073529411764706,0.5073529411764706,156
157,0.026085368452024634,0.5075845974329055,0.5075845974329055,157
158,0.024650564064099576,0.5197368421052632,0.5197368421052632,158
159,0.02339524803014037,0.5168831168831168,0.5168831168831168,159
160,0.022118566036972206,0.5082342177493138,0.5082342177493138,160
161,0.020860930500642107,0.5036354823073195,0.5036354823073195,161
162,0.019819692345010208,0.5028046914839368,0.5028046914839368,162
163,0.018667043778662195,0.5054112554112554,0.5054112554112554,163
164,0.017649434571890145,0.494279176201373,0.494279176201373,164
165,0.016611664496856297,0.47509113001215064,0.47509113001215064,165
166,0.015750176571486228,0.4695707879564382,0.4695707879564382,166
167,0.014723827388335905,0.4671232876712329,0.4671232876712329,167
168,0.013925020670740315,0.46125995655322233,0.46125995655322233,168
169,0.013062540946429472,0.4652777777777778,0.4652777777777778,169
170,0.012310854103282223,0.4705400981996727,0.4705400981996727,170
171,0.011530482769732734,0.4873362445414847,0.4873362445414847,171
172,0.01069088053796672,0.4915254237288136,0.4915254237288136,172
173,0.010172663607824197,0.4836795252225519,0.4836795252225519,173
174,0.009505703422053232,0.4835978835978836,0.4835978835978836,174
175,0.008929918242978249,0.48873873873873874,0.48873873873873874,175
176,0.008263631976837703,0.4951338199513382,0.4951338199513382,176
177,0.007817995457925518,0.519280205655527,0.519280205655527,177
178,0.007534053923735283,0.5106666666666667,0.5106666666666667,178
179,0.007149886525677331,0.5140449438202247,0.5140449438202247,179
180,0.006605961428413666,0.5197568389057751,0.5197568389057751,180
181,0.006223462453449504,0.5048387096774194,0.5048387096774194,181
182,0.005940494706738247,0.49493243243243246,0.49493243243243246,182
183,0.005557896426493308,0.4729241877256318,0.4729241877256318,183
184,0.0052654805127073595,0.4780952380952381,0.4780952380952381,184
185,0.005023916248006979,0.4810379241516966,0.4810379241516966,185
186,0.004802486464808502,0.4759916492693111,0.4759916492693111,186
187,0.004520940676436978,0.48337028824833705,0.48337028824833705,187
188,0.0042696066148834875,0.49061032863849763,0.49061032863849763,188
189,0.003938665063138906,0.5012722646310432,0.5012722646310432,189
190,0.003787689008687636,0.4973544973544973,0.4973544973544973,190
191,0.003536755202436654,0.5155807365439093,0.5155807365439093,191
192,0.003325920137845365,0.5,0.5,192
193,0.0030351901751995915,0.4752475247524752,0.4752475247524752,193
194,0.0028848176454679313,0.4652777777777778,0.4652777777777778,194
195,0.0027642846411938503,0.4963768115942029,0.4963768115942029,195
196,0.0026938252318291973,0.45353159851301117,0.45353159851301117,196
197,0.00253334401409861,0.466403162055336,0.466403162055336,197
198,0.002363001011284331,0.4830508474576271,0.4830508474576271,198
199,0.0021825972907760236,0.481651376146789,0.481651376146789,199
200,0.0020322354590049056,0.4630541871921182,0.4630541871921182,200
201,0.0018720405241713467,0.48663101604278075,0.48663101604278075,201
202,0.001721842371337331,0.4476744186046512,0.4476744186046512,202
203,0.0015816449107071355,0.4873417721518987,0.4873417721518987,203
204,0.0014814518227863306,0.46621621621621623,0.46621621621621623,204
205,0.001361252352163991,0.5147058823529411,0.5147058823529411,205
206,0.0012511761055392068,0.512,0.512,206
207,0.0012210501030886563,0.5,0.5,207
208,0.001140969824350698,0.4473684210526316,0.4473684210526316,208
209,0.0010408326661329064,0.5,0.5,209
210,0.0009406961151251927,0.48936170212765956,0.48936170212765956,210
211,0.0008806781221540587,0.45454545454545453,0.45454545454545453,211
212,0.0008006084624314479,0.45,0.45,212
213,0.0007705470884327873,0.44155844155844154,0.44155844155844154,213
214,0.0007505103470359845,0.4533333333333333,0.4533333333333333,214
215,0.0006804014368477401,0.5,0.5,215
216,0.00064032016008004,0.515625,0.515625,216
217,0.0006102685181479851,0.4918032786885246,0.4918032786885246,217
218,0.0005702452054383385,0.543859649122807,0.543859649122807,218
219,0.0005302014765610932,0.5471698113207547,0.5471698113207547,219
220,0.00047016926093393623,0.6170212765957447,0.6170212765957447,220
221,0.000430141946842458,0.5581395348837209,0.5581395348837209,221
222,0.000410135344663739,0.5365853658536586,0.5365853658536586,222
223,0.0003901209374906221,0.48717948717948717,0.48717948717948717,223
224,0.00038012163892445585,0.4473684210526316,0.4473684210526316,224
225,0.00038009882569468064,0.42105263157894735,0.42105263157894735,225
226,0.0003400850212553138,0.47058823529411764,0.47058823529411764,226
227,0.0003100713164027726,0.45161290322580644,0.45161290322580644,227
228,0.00027006211428628584,0.5185185185185185,0.5185185185185185,228
229,0.00026005201040208044,0.5,0.5,229
230,0.00024004080693717933,0.4166666666666667,0.4166666666666667,230
231,0.00024003840614498319,0.4583333333333333,0.4583333333333333,231
232,0.0002100294041165763,0.5238095238095238,0.5238095238095238,232
233,0.0001800234030423955,0.6111111111111112,0.6111111111111112,233
234,0.00019002280273632837,0.47368421052631576,0.47368421052631576,234
235,0.00019002280273632837,0.47368421052631576,0.47368421052631576,235
236,0.0001800234030423955,0.5,0.5,236
237,0.00014002100315047258,0.42857142857142855,0.42857142857142855,237
238,0.00014001820236630763,0.5714285714285714,0.5714285714285714,238
239,0.00014001540169418636,0.5,0.5,239
240,0.0001100132015841901,0.45454545454545453,0.45454545454545453,240
241,9.001080129615554e-05,0.4444444444444444,0.4444444444444444,241
242,8.00088009681065e-05,0.5,0.5,242
243,7.000770084709318e-05,0.42857142857142855,0.42857142857142855,243
244,7.000630056705103e-05,0.42857142857142855,0.42857142857142855,244
245,7.000630056705103e-05,0.2857142857142857,0.2857142857142857,245
246,7.000560044803585e-05,0.14285714285714285,0.14285714285714285,246
247,6.000360021601296e-05,0.16666666666666666,0.16666666666666666,247
248,5.00030001800108e-05,0.0,0.0,248
249,4.000240014400864e-05,0.0,0.0,249
250,3.0001500075003752e-05,0.0,0.0,250
251,3.000090002700081e-05,0.0,0.0,251
252,3.000030000300003e-05,0.0,0.0,252
253,3.000030000300003e-05,0.0,0.0,253
254,3.000030000300003e-05,0.0,0.0,254
255,1.000010000100001e-05,0.0,0.0,255
256,1.000010000100001e-05,0.0,0.0,256
257,0.0,0.0,0.0,257
