,p,sep1,sed1
233,0.0001800234030423955,0.6111111111111112,0.6111111111111112
234,0.00019002280273632837,0.47368421052631576,0.47368421052631576
235,0.00019002280273632837,0.47368421052631576,0.47368421052631576
236,0.0001800234030423955,0.5,0.5
237,0.00014002100315047258,0.42857142857142855,0.42857142857142855
238,0.00014001820236630763,0.5714285714285714,0.5714285714285714
239,0.00014001540169418636,0.5,0.5
240,0.0001100132015841901,0.45454545454545453,0.45454545454545453
241,9.001080129615554e-05,0.4444444444444444,0.4444444444444444
242,8.00088009681065e-05,0.5,0.5
243,7.000770084709318e-05,0.42857142857142855,0.42857142857142855
244,7.000630056705103e-05,0.42857142857142855,0.42857142857142855
245,7.000630056705103e-05,0.2857142857142857,0.2857142857142857
246,7.000560044803585e-05,0.14285714285714285,0.14285714285714285
247,6.000360021601296e-05,0.16666666666666666,0.16666666666666666
248,5.00030001800108e-05,0.0,0.0
249,4.000240014400864e-05,0.0,0.0
250,3.0001500075003752e-05,0.0,0.0
251,3.000090002700081e-05,0.0,0.0
252,3.000030000300003e-05,0.0,0.0
253,3.000030000300003e-05,0.0,0.0
254,3.000030000300003e-05,0.0,0.0
255,1.000010000100001e-05,0.0,0.0
256,1.000010000100001e-05,0.0,0.0
257,0.0,0.0,0.0
