,p,sep1,sed1,time
184,0.005479452054794521,0.5164835164835165,0.5164835164835165,184
185,0.005246842363988403,0.5239005736137667,0.5239005736137667,185
186,0.004924675533088604,0.515274949083503,0.515274949083503,186
187,0.004632554221941461,0.5151515151515151,0.5151515151515151,187
188,0.0044014878833756104,0.4601366742596811,0.4601366742596811,188
189,0.004200585475398003,0.4630071599045346,0.4630071599045346,189
190,0.003969327920613441,0.4444444444444444,0.4444444444444444,190
191,0.0038284608985858747,0.43717277486910994,0.43717277486910994,191
192,0.0036476966399102105,0.4368131868131868,0.4368131868131868,192
193,0.003316533571135136,0.459214501510574,0.459214501510574,193
194,0.003095541018422977,0.46601941747572817,0.46601941747572817,194
195,0.002884730958772387,0.4965277777777778,0.4965277777777778,195
196,0.002674332418517999,0.48314606741573035,0.48314606741573035,196
197,0.002453827971635752,0.49387755102040815,0.49387755102040815,197
198,0.002233215830796347,0.5246636771300448,0.5246636771300448,198
199,0.002102838832423772,0.5142857142857142,0.5142857142857142,199
200,0.0019124287845563865,0.5130890052356021,0.5130890052356021,200
201,0.0018021806385726728,0.5111111111111111,0.5111111111111111,201
202,0.0016819005476188093,0.47619047619047616,0.47619047619047616,202
203,0.001621686554016177,0.47530864197530864,0.47530864197530864,203
204,0.0014315030782321438,0.48951048951048953,0.48951048951048953,204
205,0.0014113831554923826,0.48936170212765956,0.48936170212765956,205
206,0.001311193185799077,0.48854961832061067,0.48854961832061067,206
207,0.0012710931401004864,0.5039370078740157,0.5039370078740157,207
208,0.0012309847878302642,0.5040650406504065,0.5040650406504065,208
209,0.001100836635843241,0.4909090909090909,0.4909090909090909,209
210,0.0010707709550876632,0.4485981308411215,0.4485981308411215,210
211,0.0009607109260853031,0.4791666666666667,0.4791666666666667,211
212,0.0008805635606788344,0.4772727272727273,0.4772727272727273,212
213,0.0008504762667093573,0.4588235294117647,0.4588235294117647,213
214,0.0008404286185954837,0.5,0.5,214
215,0.0008004002001000501,0.4875,0.4875,215
216,0.0007703543630069832,0.4675324675324675,0.4675324675324675,216
217,0.0007503001200480192,0.48,0.48,217
218,0.0006702479917569501,0.5074626865671642,0.5074626865671642,218
219,0.0006102257835399098,0.5245901639344263,0.5245901639344263,219
220,0.0005802146794313896,0.46551724137931033,0.46551724137931033,220
221,0.000600210073525734,0.4666666666666667,0.4666666666666667,221
222,0.0005301908687127366,0.4528301886792453,0.4528301886792453,222
223,0.000500175061271445,0.46,0.46,223
224,0.0005001550480649001,0.46,0.46,224
225,0.00044011883208466287,0.5,0.5,225
226,0.00041010252563140784,0.5853658536585366,0.5853658536585366,226
227,0.00038009122189325436,0.5526315789473685,0.5526315789473685,227
228,0.0003700851195775028,0.4864864864864865,0.4864864864864865,228
229,0.00033006601320264054,0.48484848484848486,0.48484848484848486,229
230,0.0003300594106939249,0.45454545454545453,0.45454545454545453,230
231,0.0003100465069760464,0.41935483870967744,0.41935483870967744,231
232,0.000290046407425188,0.41379310344827586,0.41379310344827586,232
233,0.00028004200630094516,0.4642857142857143,0.4642857142857143,233
234,0.00026003640509671355,0.46153846153846156,0.46153846153846156,234
235,0.00025003000360043206,0.52,0.52,235
236,0.00023002990388750537,0.43478260869565216,0.43478260869565216,236
237,0.0002300276033123975,0.4782608695652174,0.4782608695652174,237
238,0.00023002530278330615,0.43478260869565216,0.43478260869565216,238
239,0.00021002310254127955,0.47619047619047616,0.47619047619047616,239
240,0.00019002090229925292,0.47368421052631576,0.47368421052631576,240
241,0.00019001900190019003,0.5263157894736842,0.5263157894736842,241
242,0.0001700187020572263,0.4117647058823529,0.4117647058823529,242
243,0.00017001700170017002,0.5882352941176471,0.5882352941176471,243
244,0.00015001350121510935,0.5333333333333333,0.5333333333333333,244
245,0.00013001430157317306,0.5384615384615384,0.5384615384615384,245
246,0.00012001320145215974,0.5,0.5,246
247,0.00010001000100010001,0.5,0.5,247
248,9.000900090009e-05,0.5555555555555556,0.5555555555555556,248
249,8.000720064805833e-05,0.5,0.5,249
250,8.000720064805833e-05,0.375,0.375,250
251,5.000500050005001e-05,0.6,0.6,251
252,5.0004500405036456e-05,0.6,0.6,252
253,3.000270024302187e-05,0.3333333333333333,0.3333333333333333,253
254,3.000270024302187e-05,0.3333333333333333,0.3333333333333333,254
255,2.0001800162014583e-05,0.0,0.0,255
256,1.000070004900343e-05,0.0,0.0,256
257,1.000070004900343e-05,0.0,0.0,257
258,1.000070004900343e-05,0.0,0.0,258
259,1.000070004900343e-05,0.0,0.0,259
260,1.000060003600216e-05,0.0,0.0,260
261,1.000060003600216e-05,0.0,0.0,261
262,1.000060003600216e-05,0.0,0.0,262
263,0.0,0.0,0.0,263
