,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
27,99483,264,99,88,66,6415,9,6415,1,0,9,6267,126,13,1,0.3056772726891698,True,4.2357151794389125,2.6644938887411342,0.0,1.8438785601277776,2.6630565364210983,3.326716800816312,6.777131165037009,7.364787095588226,8.811232567735555,27,0.06666666666666667,0.9979299363057325,517,6415
28,99451,276,110,96,67,6406,12,6406,1,0,12,6265,119,10,1,0.31089642969020376,True,4.751117403071524,2.4597574503119137,0.0,2.9771776579582476,3.2607841858877498,5.151970439240977,6.538831151964523,7.472421408034132,8.371483591668182,28,0.0916030534351145,0.998406374501992,549,6406
29,99418,287,124,105,66,6449,9,6449,1,0,9,6299,125,16,1,0.30937116388162955,True,4.329358789445719,2.71182821835761,0.0,1.0418444154690314,2.7184593993401482,4.163781293053809,5.8206914477096,7.7517259390649755,9.305337520039338,29,0.06716417910447761,0.9974663499604117,582,6449
30,99384,296,138,110,72,6404,8,6404,1,0,8,6283,106,7,1,0.3174806842730454,True,4.116838187733517,3.236774601436367,0.0,0.0,0.33856038106242603,5.068559288437328,7.106637273904775,7.986300595633421,8.514324854720627,30,0.07017543859649122,0.9988871224165342,616,6404
31,99348,311,148,115,78,6396,8,6396,1,0,8,6238,137,13,1,0.3199257313229324,True,3.7045624595663544,2.4500422176247634,0.0,0.0,2.288218228975842,3.9936915259922054,5.663634762153633,6.030992219567206,7.564550214126468,31,0.05517241379310345,0.9979203327467605,652,6396
32,99311,327,160,118,84,6547,11,6547,1,0,11,6392,134,10,1,0.32597937348414774,True,4.637031654162474,2.1407973335908492,0.0,2.605408253422184,3.300914342550838,5.047339001746508,6.168571433190409,6.775463912762607,7.546364983460679,32,0.07586206896551724,0.9984379881287098,689,6547
33,99272,343,169,128,88,6416,13,6416,1,0,13,6257,139,7,1,0.3122278968386029,True,5.045606062205239,2.623361176879958,0.0,1.9209180127332013,2.770263643023015,5.427523373465693,7.547044998636073,7.8236240274151685,8.033114494023028,33,0.08552631578947369,0.998882503192848,728,6416
34,99231,349,193,137,90,6451,10,6451,1,0,10,6284,139,18,1,0.3101564785511386,True,4.30899462640435,2.3567598597251687,0.0,1.7695098206363482,2.706239458630412,4.593115584563099,6.162102193988248,6.922020023898983,8.882096413636019,34,0.06711409395973154,0.9971437638844811,769,6451
35,99189,368,217,139,87,6270,17,6270,1,0,17,6128,113,12,1,0.31405732782288387,True,5.492944329665677,2.449629868655094,0.0,2.804796967096446,3.7511363648429024,5.737333569269997,7.266749704576765,8.09234610108971,9.33648192238236,35,0.13076923076923078,0.9980456026058632,811,6270
36,99145,379,235,147,94,6328,14,6328,1,0,14,6165,131,18,1,0.30948147817940064,True,4.6868419309497735,2.159878185984647,0.0,3.038300364448041,3.133373962231732,4.764525373295484,6.3644284650189675,6.7704282452902405,8.999284576535882,36,0.09655172413793103,0.9970887918486172,855,6328
37,99100,391,256,157,96,6390,13,6390,1,0,13,6246,120,11,1,0.30449524394732785,True,4.490821300978624,2.801620196687965,0.0,0.7309837102277839,1.951705319544732,5.311006631409187,6.666489580746892,7.293131950856304,8.452989363482663,37,0.09774436090225563,0.998241968994726,900,6390
38,99053,407,278,163,99,6478,14,6478,1,0,14,6325,124,15,1,0.31485513924238295,True,3.970501223405353,2.893295921122591,0.0,0.0,0.5907188274549824,4.800067647718715,6.120322191415067,6.810871357567037,9.904989634837024,38,0.10144927536231885,0.9976340694006309,947,6478
39,99004,429,289,174,104,6500,18,6500,1,0,18,6328,138,16,1,0.31924902075457384,True,4.9070876735303,2.5252939548404982,0.0,2.7588532039108764,3.51898874765758,5.061898596491176,6.88379071141299,7.255970225337059,10.369424840257484,39,0.11538461538461539,0.9974779319041615,996,6500
40,98953,442,310,183,112,6445,9,6445,1,0,9,6301,119,16,1,0.3089736175362599,True,4.483833668753924,2.2264843621959964,0.22518169493910276,2.4396810380281,2.6841173864825456,4.634110285782913,5.751130572123199,6.829731813374526,9.328965657371144,40,0.0703125,0.9974671521291752,1047,6445
41,98900,454,339,184,123,6403,19,6403,1,0,19,6244,120,20,1,0.308026510280261,True,4.343702091129357,2.937605819557889,0.0,0.0,1.5271634433894272,4.722638311935422,6.745404509561987,7.503487927358338,9.489995620453122,41,0.1366906474820144,0.9968071519795658,1100,6403
42,98846,467,371,188,128,6394,21,6394,1,0,21,6232,120,21,1,0.3141984705483135,True,4.588273890855544,2.8887840674050547,0.0,0.12476630811320416,2.2512131804924183,5.374297853377968,7.0288042274346045,7.609691299683593,9.298025989435516,42,0.14893617021276595,0.9966416120262274,1154,6394
43,98790,485,388,202,135,6441,13,6441,1,0,13,6292,116,20,1,0.32123780216766573,True,4.215908194245637,2.749487261959504,0.0,0.07721822261155183,2.5017177012057688,4.308473341803838,6.326658171252181,7.34744269397236,9.245430931346405,43,0.10077519379844961,0.9968314321926489,1210,6441
44,98732,514,403,209,142,6404,18,6404,1,0,18,6220,146,20,1,0.3147083311081255,True,4.248953046281251,2.5532761960085817,0.0,0.510632145781895,2.1287946169067884,4.834357931452708,6.393765838747189,6.8429147648188735,7.758893700686292,44,0.10975609756097561,0.9967948717948718,1268,6404
