,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
63,94012,3410,1624,305,649,1666,41,1666,1,0,41,1591,11,23,1,0.32131507079411514,True,4.323656178071281,2.743108115249275,0.0,0.4843826187360151,1.965650355443581,4.72819908391694,6.646035362300905,7.269369790878869,13.520221459452166,63,0.7884615384615384,0.9857496902106567,5988,1666
64,93624,3609,1734,329,704,1666,36,1666,1,0,36,1597,13,20,1,0.3244771964885971,True,4.30875958812093,2.7623080089423473,0.0,0.43896572067820216,1.8677613083705367,4.688059668634597,6.643025446054904,7.279120027218848,14.76174400522756,64,0.7346938775510204,0.9876314162028448,6376,1666
65,93216,3840,1843,348,753,1666,38,1666,1,0,38,1582,22,24,1,0.3234610784900618,True,4.311089932307753,2.734824163069013,0.0,0.5050040844814764,1.9120658442147913,4.67662757557852,6.597643932275038,7.260115433399212,13.783713890905057,65,0.6333333333333333,0.9850560398505604,6784,1666
66,92783,4056,1970,371,820,1666,47,1666,1,0,47,1584,13,22,1,0.325560411483803,True,4.323116893959729,2.775472690687425,0.0,0.4203879950888894,1.8969137533993736,4.742870800412465,6.606630159134195,7.263517113840931,13.410843886977219,66,0.7833333333333333,0.9863013698630136,7217,1666
67,92328,4307,2098,391,876,1666,48,1666,1,0,48,1577,19,22,1,0.32547166622306445,True,4.291270464911359,2.785313607321438,0.0,0.3171657155515878,1.907082103689736,4.637305356753082,6.596953639078755,7.32345831509655,12.625434959949521,67,0.7164179104477612,0.9862414008755472,7672,1666
68,91847,4556,2244,417,936,1666,55,1666,1,0,55,1576,13,22,1,0.32420517847486463,True,4.31221189460778,2.744822751370531,0.0,0.4621580639212833,1.9926821612942711,4.6786607592580145,6.5989509365711285,7.283792394353769,11.840026032921823,68,0.8088235294117647,0.986232790988736,8153,1666
69,91341,4813,2404,444,998,1666,62,1666,1,0,62,1560,15,29,1,0.3261119777989337,True,4.316020542977553,2.7710754756360867,0.0,0.46577316234427746,1.8944809656863122,4.682878338116729,6.616341751296656,7.289738559203583,14.126204681014695,69,0.8051948051948052,0.9817495280050346,8659,1666
70,90810,5088,2560,473,1069,1666,52,1666,1,0,52,1563,22,29,1,0.3264978863520007,True,4.2730201127394345,2.7706238949554076,0.0,0.42427517338265086,1.8503701845875193,4.612773640259714,6.59735066530918,7.261076006429077,16.710052124595844,70,0.7027027027027027,0.9817839195979899,9190,1666
71,90251,5380,2742,508,1119,1666,68,1666,1,0,68,1538,16,44,1,0.32484743834108426,True,4.304067322695589,2.7245531608979836,0.0,0.5598046557801104,1.972019422282752,4.65085852726284,6.578163855008116,7.2692958085910675,11.47979263488311,71,0.8095238095238095,0.9721871049304678,9749,1666
72,89664,5669,2943,537,1187,1666,73,1666,1,0,73,1543,20,30,1,0.3268918941157427,True,4.322369580340802,2.716265253911328,0.0,0.5721481017571931,1.996242196877977,4.726899231698665,6.579498250516471,7.250324134365925,12.154539419887918,72,0.7849462365591398,0.9809281627463445,10336,1666
73,89050,5971,3144,569,1266,1666,81,1666,1,0,81,1542,13,30,1,0.3279445497760953,True,4.303888230374688,2.7134568028223525,0.0,0.5368558401223565,1.9816642740197326,4.679540112021728,6.51630993761829,7.228788145750102,19.165933551669006,73,0.8617021276595744,0.9809160305343512,10950,1666
74,88407,6271,3339,615,1368,1666,67,1666,1,0,67,1549,14,36,1,0.3276392355735721,True,4.277469682156478,2.7133756875032278,0.0,0.5177624997709884,1.9712846765490402,4.635105154876274,6.564568539992582,7.2442952351915775,17.25674613952056,74,0.8271604938271605,0.9772870662460568,11593,1666
75,87737,6608,3549,672,1434,1666,82,1666,1,0,82,1514,18,52,1,0.32870342001614783,True,4.249630938384292,2.6924717157553038,0.0,0.5927886288522262,1.9789337466658388,4.570064677081965,6.4606425450617655,7.1550233824934875,15.347558727372109,75,0.82,0.966794380587484,12263,1666
76,87036,6949,3778,708,1529,1666,73,1666,1,0,73,1537,14,42,1,0.33180338016987143,True,4.249275421004777,2.695905229734629,0.0,0.5306509990743269,1.9494523707399578,4.56145491322798,6.479016234817323,7.171811059724786,13.43837131522366,76,0.8390804597701149,0.9734008866371121,12964,1666
77,86305,7331,4002,761,1601,1666,85,1666,1,0,85,1511,25,45,1,0.3329337671066015,True,4.2420800596465655,2.704716322054616,0.0,0.5420715911585525,1.92174172734087,4.590933722928984,6.495121954718449,7.196473016302482,15.172534332807201,77,0.7727272727272727,0.9710796915167095,13695,1666
78,85540,7715,4259,802,1684,1666,107,1666,1,0,107,1498,12,49,1,0.33611572908614135,True,4.226725363025023,2.682504776470274,0.0,0.6396141418715029,1.944255314094712,4.543018875715191,6.466493669266159,7.175161135305975,14.087895496329912,78,0.8991596638655462,0.9683257918552036,14460,1666
79,84742,8099,4542,840,1777,1666,95,1666,1,0,95,1513,10,48,1,0.33786249802346624,True,4.220265609966217,2.6889031100451524,0.0,0.5486148742618618,1.9321704998678169,4.521740321664842,6.475758406296068,7.177298248983037,13.788309543923202,79,0.9047619047619048,0.9692504804612428,15258,1666
80,83912,8472,4830,910,1876,1666,87,1666,1,0,87,1508,14,57,1,0.33958144168477705,True,4.201429389006273,2.7109200035110197,0.0,0.5046513639221499,1.8147252008537573,4.499298284767595,6.474656917718209,7.188771687897162,13.434965032985954,80,0.8613861386138614,0.9635782747603834,16088,1666
81,83053,8874,5140,953,1980,1666,102,1666,1,0,102,1499,14,51,1,0.34084440149328904,True,4.204679351271962,2.6783852478336114,0.0,0.6585300108100481,1.905037755033039,4.468637742653468,6.447517175631906,7.15619325690845,12.778608730829811,81,0.8793103448275862,0.9670967741935483,16947,1666
82,82162,9283,5480,991,2084,1666,101,1666,1,0,101,1495,13,57,1,0.34399880380662534,True,4.162933617689261,2.6901778665901985,0.0,0.5167309705929201,1.7920104548285987,4.400335325841976,6.397987703357584,7.13765670387197,12.537174777871117,82,0.8859649122807017,0.9632731958762887,17838,1666
83,81240,9712,5804,1049,2195,1666,112,1666,1,0,112,1475,14,65,1,0.3449944880239716,True,4.129193953215736,2.6960887887324625,0.0,0.4825305049949395,1.7364935459230864,4.386288136388641,6.391574482975633,7.106200615691121,12.181910797492662,83,0.8888888888888888,0.9577922077922078,18760,1666
84,80286,10153,6191,1106,2264,1666,118,1666,1,0,118,1454,17,77,1,0.34700866254946156,True,4.157500636302743,2.7097082147817018,0.0,0.49731635213745157,1.8012806862468587,4.398904469442393,6.424882907977651,7.1209742917766725,13.627293419985381,84,0.8740740740740741,0.9497060744611365,19714,1666
85,79301,10565,6592,1155,2387,1666,136,1666,1,0,136,1450,14,66,1,0.34784970400196286,True,4.168877420428306,2.6953481724634116,0.0,0.5861558830407606,1.8345722347635562,4.413888185887911,6.372056889316335,7.170843693876849,14.991834953052983,85,0.9066666666666666,0.9564643799472295,20699,1666
86,78288,10972,7031,1206,2503,1666,126,1666,1,0,126,1447,10,83,1,0.350195067058498,True,4.1716415595596015,2.6912530357009996,0.0,0.5830278346896489,1.8661983308819,4.398743932705291,6.401692580501632,7.133951066030353,13.501626546646449,86,0.9264705882352942,0.9457516339869281,21712,1666
87,77250,11344,7466,1278,2662,1666,129,1666,1,0,129,1451,11,75,1,0.3531797772199845,True,4.160889989155846,2.701466152100143,0.0,0.5426913589778096,1.8692564595264152,4.368568299277352,6.423962368136259,7.16563362795936,15.737196823633203,87,0.9214285714285714,0.9508519003931848,22750,1666
88,76191,11805,7886,1353,2765,1666,153,1666,1,0,153,1410,23,80,1,0.35467930542047044,True,4.187887852008204,2.6907173202398877,0.0,0.6662203014529843,1.880472097141661,4.38692338149625,6.4180683603244315,7.180899917989793,17.31584036596533,88,0.8693181818181818,0.9463087248322147,23809,1666
89,75104,12239,8399,1392,2866,1666,159,1666,1,0,159,1407,11,89,1,0.3579757077888747,True,4.186455668544999,2.692538028875717,0.0,0.6123778776825111,1.8837431713081083,4.3426612220437395,6.451125882305413,7.168652114748989,15.999168740579455,89,0.9352941176470588,0.9405080213903744,24896,1666
90,73993,12667,8888,1470,2982,1666,166,1666,1,0,166,1397,13,90,1,0.360234474115067,True,4.138059737694017,2.7105705987748627,0.0,0.5835699056886607,1.7558484449422067,4.303531594649609,6.424985468516654,7.133532104239881,14.68249711519358,90,0.9273743016759777,0.9394754539340955,26007,1666
91,72860,13054,9423,1540,3123,1666,183,1666,1,0,183,1374,13,96,1,0.363062724786944,True,4.114031174047915,2.7124966306700213,0.0,0.5374686036896357,1.7392961363240045,4.31318280308334,6.368738419564705,7.098234252064369,13.365825489807706,91,0.9336734693877551,0.9346938775510204,27140,1666
92,71710,13449,9984,1609,3248,1666,160,1666,1,0,160,1404,8,94,1,0.36631972017461184,True,4.0890304651854015,2.694788844407641,0.0,0.5390267963251847,1.7032608070818238,4.284980934922456,6.3322101877411185,7.095746915461191,13.856277720078847,92,0.9523809523809523,0.9372496662216289,28290,1666
93,70544,13808,10583,1700,3365,1666,177,1666,1,0,177,1383,16,90,1,0.3692052465285478,True,4.096978952932966,2.6896360390056735,0.0,0.5717664058212973,1.7492611544555068,4.282110726432665,6.392582050372144,7.091580661268624,14.041935303092,93,0.917098445595855,0.9389002036659878,29456,1666
94,69366,14164,11209,1761,3500,1666,173,1666,1,0,173,1388,9,96,1,0.37227606521671686,True,4.0874992198836715,2.7004126407493043,0.0,0.560221222750158,1.7084028470086734,4.237551896022879,6.372673778947758,7.14161813199005,12.647574136761172,94,0.9505494505494505,0.9353099730458221,30634,1666
95,68178,14491,11827,1847,3657,1666,186,1666,1,0,186,1360,13,107,1,0.37552677317360356,True,4.084858305872218,2.6792796193774633,0.0,0.6221310889430077,1.7491830917204865,4.197030809916832,6.312793516631643,7.113504384639007,13.19230748202694,95,0.9346733668341709,0.9270620313565099,31822,1666
96,66984,14833,12513,1912,3758,1666,198,1666,1,0,198,1328,10,130,1,0.37771665232970647,True,4.08035208949254,2.726443523770046,0.0,0.5226797774718206,1.6630968858553652,4.265560954356057,6.364610884036859,7.122612230334278,14.781163040886891,96,0.9519230769230769,0.9108367626886146,33016,1666
